Xi_estimate_Power,Xi_estimate_Width,Xi_estimate_Exponent,Alpha_estimate_Power,Alpha_estimate_Width,Alpha_estimate_Exponent,Alpha_estimate_PAF
1.312849751288499255e-02,7.738961224806671924e-01,8.585319178930610473e-01,1.317938959399914166e-03,7.245927948585750844e-03,7.391073537234047787e-03,7.463076356201071154e-03
2.892095487493054687e-02,8.427868753504890176e-01,8.988073078152944984e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.980970968298679774e-02,7.962922128448477466e-01,9.569426728134148297e-01,5.003797164461738431e-03,2.912276401626559194e-02,3.016697846186346121e-02,2.976056409817654652e-02
2.298905611984387032e-01,8.130309766267213023e-01,9.786460228834029662e-01,2.180709738960378563e-01,3.616788657597417300e-01,4.028423666336992670e-01,3.702092079118694534e-01
1.797214871895188026e-01,8.270156450244753321e-01,9.955273898578048675e-01,5.619180998482612432e-01,6.579719138140746049e-01,6.628487634967684672e-01,6.585242341236771102e-01
2.707480694907996033e-02,7.897408115599694467e-01,9.604760708257745749e-01,6.909938971870355044e-03,4.127996180542135157e-02,4.520407685813621068e-02,4.401956491856241077e-02
1.987935212490562001e-02,8.017509291968371032e-01,9.331300411176974841e-01,7.379079730630589209e-03,3.681925759758702954e-02,3.846818920989848040e-02,3.804882970016858212e-02
1.602919590951200068e-01,8.147737849264196086e-01,9.706429234021897168e-01,2.262952306532981517e-01,4.425224557872636244e-01,4.780965683176510161e-01,4.565762333312742838e-01
5.381550822084264774e-02,8.099076891883338902e-01,9.593585993519637700e-01,6.077145972028349247e-02,2.224206681658541795e-01,2.365458585452443752e-01,2.317503467299495967e-01
1.771488342659078008e-01,8.653970190064858015e-01,9.406805270813843878e-01,2.900774325419078550e-02,7.047985973185733055e-02,6.801565852700100501e-02,6.522194240650633357e-02
4.398646617413005250e-02,8.776074626374112952e-01,8.595495905199336262e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.242881687398745050e-01,9.138241588949224115e-01,9.363102547456703117e-01,2.405060235517599010e-03,1.674177351256178961e-02,1.607521380893360899e-02,1.537332163965912310e-02
1.276186119227622484e-01,9.434050993731835089e-01,8.191121751630306980e-01,3.506260603597966940e-03,1.480067955840692201e-02,2.064128806876812036e-02,1.678564057099104015e-02
1.380484922796110236e-01,9.399779807003080245e-01,7.684094534509789964e-01,1.253554216151036953e-02,4.892713589585778733e-02,6.727901970705771340e-02,5.498234696339108357e-02
1.400412514212120707e-01,8.959606080129041139e-01,7.704355375054033894e-01,3.330798110529198386e-02,8.858944122064715820e-02,1.230115579912607754e-01,1.006676866742216986e-01
5.540628808481206508e-02,8.502232662711668443e-01,8.030928670837437222e-01,3.114356264875700261e-02,1.202522747791690966e-01,1.643830600906922568e-01,1.421794834308869326e-01
5.667987088577804144e-02,8.516308817736187864e-01,7.571723512483858887e-01,1.032146358819711202e-02,3.093831564527349184e-02,6.297121324148166610e-02,4.711178545200290363e-02
2.295149463209227858e-01,8.150646440412918636e-01,9.826817146969982764e-01,2.546617132904018810e-01,4.763756831680736603e-01,5.345713930678408499e-01,4.933693747232140159e-01
8.332660451371803889e-02,8.890586654567563807e-01,7.960076596034645346e-01,1.003178428445828697e-02,4.860290656507016555e-02,6.683655502519600389e-02,5.572327694292608657e-02
5.724731774669057638e-02,8.383932010483667874e-01,8.204835986979287510e-01,2.160419447258371539e-02,7.563891014694283654e-02,1.055983221361636443e-01,8.927435811972934954e-02
7.212571643148542322e-02,8.289826981446949405e-01,8.553919278374486623e-01,6.170897834791500003e-02,2.040674376361187869e-01,2.547235579395455973e-01,2.293501138062193911e-01
4.313649059161572819e-02,8.185704367149000404e-01,7.951213944672356204e-01,8.272131298154320952e-03,3.885517137922578357e-02,6.264136118215277160e-02,5.142713638253500197e-02
2.257023337582625133e-01,9.683587173177400365e-01,8.528714906469200274e-01,2.038650081399798609e-04,1.197414907480043094e-03,1.705746396155614778e-03,1.375718872174716296e-03
8.099578432425200147e-02,9.318444055922526781e-01,7.550742150107493389e-01,2.729612309754246634e-04,1.778528121447885309e-03,2.330414592755136044e-03,1.928704233032651604e-03
1.686588190242704621e-01,8.218840384561739709e-01,9.741485465444983394e-01,7.916278269894767849e-02,2.420218034414508279e-01,2.787520489221608777e-01,2.530426896141863002e-01
1.315717736558486839e-01,8.702423287425297138e-01,9.073006255680825527e-01,2.883497391923656866e-02,1.046271344640181261e-01,1.251238379796390521e-01,1.109931392498009067e-01
1.754293061887768346e-01,9.401889327890149417e-01,9.194546326883852316e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.679097466405836403e-02,7.919381303112738024e-01,7.793204703884684115e-01,1.252187113661483962e-03,7.308686601175319597e-03,1.032727453391486805e-02,9.065687055789401969e-03
6.616138805011644031e-02,9.417983575792179263e-01,7.829791848540571531e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.377680284255087872e-01,9.747252124087388836e-01,8.961846629136541731e-01,1.406315702161199839e-04,1.298178009444534440e-03,1.156626027724781680e-03,1.075516098735890659e-03
8.146928850728628324e-02,9.275331461175533310e-01,8.627168508734686103e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.304098437705832336e-01,8.701844921320939230e-01,8.392621654614943472e-01,6.246119230180716825e-02,2.052053010687400481e-01,2.598782226935576478e-01,2.268690706114136479e-01
1.971638838560141604e-01,8.442274042408727253e-01,8.456218340756620488e-01,5.302579647975237398e-01,5.890882595902312557e-01,7.145723508811551161e-01,6.459621467811089701e-01
1.000000000000000000e+00,9.704223225927300911e-01,9.826176833012330025e-01,4.186425502906647445e-03,2.848599662512035086e-02,2.279682632089808855e-02,2.269498301270191087e-02
5.009261301176014536e-01,9.844059821377616482e-01,9.093577884678205603e-01,1.882070159186210448e-03,9.495842143885145983e-03,9.914164747902857316e-03,8.667418305150196428e-03
4.532907205034833464e-01,1.000000000000000000e+00,8.635421828922466014e-01,1.350867289560767461e-03,8.688456626338806124e-03,8.890677362497363331e-03,7.805415188059966480e-03
4.344992473508877961e-01,9.840608982734008192e-01,8.172949687976469590e-01,2.666304336767119382e-03,1.753243979507202940e-02,1.759221634455608585e-02,1.547552358395732665e-02
1.004185950505355474e-02,7.934586786295670935e-01,7.821624467474485032e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.770624141458514433e-02,9.643178741813219768e-01,8.357090373014873785e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.469169280292050211e-02,8.117133137181772318e-01,8.746193415017959882e-01,9.749385862713936049e-03,5.372741535914218186e-02,5.751866747793112772e-02,5.637411687482950934e-02
1.084723955791921518e-01,8.336750527973970648e-01,9.036599852650502029e-01,7.995076339946301236e-02,2.373892063470880998e-01,2.831864787688289087e-01,2.551571647497927753e-01
1.788871255816082972e-01,8.771169576210241514e-01,9.477265425571612667e-01,2.146785407445407287e-02,7.999194612192783715e-02,8.464189930178342425e-02,7.843008560775376059e-02
1.995464812449875558e-01,9.184377467068750578e-01,9.655939361944273491e-01,1.933308840055772025e-04,1.413844414280666017e-03,1.369129689687478314e-03,1.291931945164586423e-03
1.666916958454615627e-01,8.471379328492408822e-01,9.650860129184777314e-01,2.852942369099923173e-02,9.817513016367102052e-02,1.026434245093276049e-01,9.588993169230097813e-02
3.535436603732437510e-01,9.582420770282243927e-01,9.258872589640955164e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.179483788160770930e-01,9.570016426194070114e-01,9.461662293015385972e-01,1.838548824222419054e-02,8.122209509725497600e-02,6.695358981414108179e-02,6.567745077760890615e-02
4.659711447091382519e-01,9.740762478619967579e-01,9.537693644165744500e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.929993661968251284e-01,9.713205132919775497e-01,8.664136451137516293e-01,2.932550766263482267e-03,1.473239379169180921e-02,2.145717596141168138e-02,1.544587639953334292e-02
2.782059439612515339e-01,9.887154565136858642e-01,8.352347938941478978e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.410784081317483125e-02,7.885517269345760916e-01,9.280811008052912703e-01,5.683375871015265181e-03,4.019044133549126707e-02,4.156668095944453939e-02,4.166109466502283809e-02
1.199015249286435915e-02,7.624598908892895599e-01,8.741511124720995340e-01,1.893026439052571770e-03,1.122145654878934848e-02,1.145623785281999103e-02,1.153229082197444917e-02
