Xi_estimate_Power,Xi_estimate_Width,Xi_estimate_Exponent,Alpha_estimate_Power,Alpha_estimate_Width,Alpha_estimate_Exponent,Alpha_estimate_PAF
8.711214753771493458e-01,9.378443829303805268e-01,9.319036236542034279e-01,7.069702345848354330e-01,8.079807570427984809e-01,8.155332794231232585e-01,8.123363137516291799e-01
7.929978153614209990e-01,9.375676352332604768e-01,9.163759827094437593e-01,8.128699181624573500e-01,8.579273424780832213e-01,8.644382829416776826e-01,8.622827505248736868e-01
8.607315875720873422e-01,9.388951980775073203e-01,9.136979472503653499e-01,7.573878567887580848e-01,8.154909939800869534e-01,8.257978333019670991e-01,8.215142573439546680e-01
8.448689887523731512e-01,9.197094179321610996e-01,9.466171763988856513e-01,7.816412145847358994e-01,8.351608403705859107e-01,8.394572727462643602e-01,8.378558806815524784e-01
8.454622426023362669e-01,9.421399440038645823e-01,9.243067373120193997e-01,7.376943721565472067e-01,8.090671606444244102e-01,8.197320439356594601e-01,8.151714677940377074e-01
8.202664512846272737e-01,9.204466898823172594e-01,9.404414731316210752e-01,7.897326728967469789e-01,8.455847006769686702e-01,8.494440987849218860e-01,8.475082402591169739e-01
8.243425510023699720e-01,9.383678331977265419e-01,9.297034292839011504e-01,7.771944309405905971e-01,8.267713526475453101e-01,8.330970262648385027e-01,8.310428732787012995e-01
8.777206363226819352e-01,9.435629501981376288e-01,9.016338150992014855e-01,5.925875310698452969e-01,7.150283012815757955e-01,7.270733734020220496e-01,7.210182845733279500e-01
8.875408588155869749e-01,9.429977314792885590e-01,9.046409222690462437e-01,5.887358315873956194e-01,7.265597625286980277e-01,7.415657598883492740e-01,7.341552958046960731e-01
8.370796611228872308e-01,9.386035882472610892e-01,9.149603052933037439e-01,8.072744322007533446e-01,8.539653124496284775e-01,8.598955341637658512e-01,8.579388692615705914e-01
8.695290047355256347e-01,9.463328047419088396e-01,8.931087506189003822e-01,7.407044260192182650e-01,7.963749019414162467e-01,8.017983393354660704e-01,7.994530077772525889e-01
8.662925139481970627e-01,9.400380885317460855e-01,8.882648771454844105e-01,5.304363778399052709e-01,6.635271357515305501e-01,6.757635415327534201e-01,6.696933122755027723e-01
8.608493359996701733e-01,9.326782483394002732e-01,8.947501766930003875e-01,6.315266411191360341e-01,7.642959873044827823e-01,7.755337614557885617e-01,7.699006265504728663e-01
8.862033147539146727e-01,9.382624137253564589e-01,9.058221615997411602e-01,8.128662381900999545e-01,8.590282451079834791e-01,8.669003813687746751e-01,8.650337301833149750e-01
8.051060760258531568e-01,9.297359557032945920e-01,9.289032001340089550e-01,7.426344921684203682e-01,8.154968059221477938e-01,8.246601748108407515e-01,8.201352668027604986e-01
8.715626793652598847e-01,9.403240777320600596e-01,9.035289892639372100e-01,6.996051353812333673e-01,8.396775899284031341e-01,8.434799730843826060e-01,8.390247767785886657e-01
8.591591335192986234e-01,9.358794276272937029e-01,8.970470607660913087e-01,5.833382848628372308e-01,7.252844655751736758e-01,7.237220772731320917e-01,7.243299686764761436e-01
8.594811963672124300e-01,9.423666521193623247e-01,8.732114719477289677e-01,7.261060198794565546e-01,7.849631083634798223e-01,7.900019484807160319e-01,7.876879441559470063e-01
8.310811676452796171e-01,9.446275442684306523e-01,8.990899253476392072e-01,7.872205524344983996e-01,8.376886025206751185e-01,8.403470616067585386e-01,8.400996398741331639e-01
8.118504095168950219e-01,9.393299840307884896e-01,9.260599754667541150e-01,7.829203453105950672e-01,8.386683150555824806e-01,8.461561589713130216e-01,8.433457471810634765e-01
8.612414793670000179e-01,9.333932272035396771e-01,8.929495448134253666e-01,5.333104536222298409e-01,6.581336764506334758e-01,6.745350264564154985e-01,6.660491284215348529e-01
8.448689887523729292e-01,9.197094179321610996e-01,9.466171763988854293e-01,7.816412145847362325e-01,8.351608403705855777e-01,8.394572727462643602e-01,8.378558806815524784e-01
8.220636480407141899e-01,9.271503272130983131e-01,9.321832064606366819e-01,7.053798422345313179e-01,8.106667639661556679e-01,8.166468821501526865e-01,8.136752520820590417e-01
8.594668810630320399e-01,9.452505608716395002e-01,8.860036126742973916e-01,7.312565451705324016e-01,7.933166244628458985e-01,7.979648081317995967e-01,7.955228732090836585e-01
8.394774398449248443e-01,9.433741591670442572e-01,9.089141752684066766e-01,7.840722949911033135e-01,8.370595186825039447e-01,8.408926831444822891e-01,8.401428114531743763e-01
7.947304368885783621e-01,9.400522601879018891e-01,9.160594971117979046e-01,8.154510144195328269e-01,8.594930247754815067e-01,8.663076168081391693e-01,8.639237753061421721e-01
7.959556885553337180e-01,9.401803098294702066e-01,9.230053672011478971e-01,7.871143835042549997e-01,8.425178878509667069e-01,8.499837063901677370e-01,8.470759602542080602e-01
8.635929945768733296e-01,9.373609632822277327e-01,8.943784899124530563e-01,5.305467127477283551e-01,6.526602303063170352e-01,6.657453565347705160e-01,6.584703463142377311e-01
8.625314991919463825e-01,9.355779872725941138e-01,8.926693855709871839e-01,5.285501478222343064e-01,6.518147584505883385e-01,6.659620183033055918e-01,6.578932385190272569e-01
8.586260584658877981e-01,9.334194399977107093e-01,9.001692689630541588e-01,6.082939828058071541e-01,7.440334591375090678e-01,7.480684836127419191e-01,7.469541236312307042e-01
8.592124731156920436e-01,9.326432567371596427e-01,8.965834810086187323e-01,5.888904837901912659e-01,7.444329078251132881e-01,7.552066853280988701e-01,7.510852118548744238e-01
8.937694097724918629e-01,9.355593959251058411e-01,9.062061985676047593e-01,7.907314001964153016e-01,8.589693993329237109e-01,8.607832931035492852e-01,8.622453657622322076e-01
8.842568293807772095e-01,9.454047105813343510e-01,8.997465709007737011e-01,5.464266720899162433e-01,6.827486138927091330e-01,6.978431422244517623e-01,6.909498990189786305e-01
8.739815534707887634e-01,9.419379371865869155e-01,8.967474309842574653e-01,6.988590141494738228e-01,8.211679430659294399e-01,8.247444722148402629e-01,8.210237787027303558e-01
8.634942548164198373e-01,9.188855398089130766e-01,9.485697221603589524e-01,7.723666213372750722e-01,8.326630295963868278e-01,8.371028693342992266e-01,8.354414729020755992e-01
8.412416681027961030e-01,9.240736913438630795e-01,9.448011849161124243e-01,7.809985787947364422e-01,8.341420695034948984e-01,8.385788087878273123e-01,8.368920146328459042e-01
8.424500855871878136e-01,9.345352454926956209e-01,8.946445026323588401e-01,7.885151201159588119e-01,8.477812156349002759e-01,8.520500473971160948e-01,8.502370566654846584e-01
7.736065243506142775e-01,9.143609556461530508e-01,9.339528936241733303e-01,7.759076829573607892e-01,8.304494349594063740e-01,8.316027418329597909e-01,8.318338611509860092e-01
8.123260816363844228e-01,9.254553899055433241e-01,9.155036944658276887e-01,7.821287731530734977e-01,8.413589224445521264e-01,8.439390351952958946e-01,8.433078672735851988e-01
8.419732632012157936e-01,9.061749616879266611e-01,9.472728040361232393e-01,7.861006909358414507e-01,8.349621748642152008e-01,8.381926811963145152e-01,8.376967270933551868e-01
8.463347645587950829e-01,9.017378019868769190e-01,9.487766524901967147e-01,7.861931240551028877e-01,8.346192979198471251e-01,8.377910679767379687e-01,8.373150691160488046e-01
7.930807207203368625e-01,9.069976732616115145e-01,9.439670753444258100e-01,7.850692843213223915e-01,8.337842531511797661e-01,8.356984616899986174e-01,8.359496963528030289e-01
7.882675540558810034e-01,9.088614476681218246e-01,9.387105498101904200e-01,7.809836301511896561e-01,8.302760201953026664e-01,8.324444393349162974e-01,8.323030922860381597e-01
7.958310936511674427e-01,8.982857624009673581e-01,9.497817314452358106e-01,7.776488476678135031e-01,8.278032792108324101e-01,8.299835926362506555e-01,8.298864573432128688e-01
8.523361473061916715e-01,9.406342549289257171e-01,8.992521868816027997e-01,7.619471583421201233e-01,8.582634914776361423e-01,8.606589026009067167e-01,8.594457607969808732e-01
8.523664495521353635e-01,9.390524544471816615e-01,8.983659798740702973e-01,7.692108316586377947e-01,8.563530437780391136e-01,8.595483898064010253e-01,8.577814714424970566e-01
8.460575990438761185e-01,9.412508160774233357e-01,8.945378499401089867e-01,7.651908397290494435e-01,8.490335064697551726e-01,8.526005084493124553e-01,8.509802442147982315e-01
8.470865944832993710e-01,9.455492634222988357e-01,9.038554277856847285e-01,7.633066590227723935e-01,8.517701237261555702e-01,8.567112948558138763e-01,8.546904758991965556e-01
8.476420423985296937e-01,9.455544762356610233e-01,9.068717258601689535e-01,7.224397200719874235e-01,8.436878990027316672e-01,8.440455882705587554e-01,8.445776752552476285e-01
8.167046591952861201e-01,9.436936581357855403e-01,9.008121419844351552e-01,7.698800668695191529e-01,8.553623442693689682e-01,8.585559157507393069e-01,8.569176747251389115e-01
8.697812545896093095e-01,9.370648169632959101e-01,9.270964818528626417e-01,7.817327976259330624e-01,8.696249008436620631e-01,8.706618872999775105e-01,8.700794907585523985e-01
8.728831419150708815e-01,9.366075088696235174e-01,9.200575137416080462e-01,7.551903955688881176e-01,8.574933026930476876e-01,8.624303814629125098e-01,8.595821928669999945e-01
8.378479963709621892e-01,9.238808277593589802e-01,9.212683966058837770e-01,7.882653383599886876e-01,8.535768505026031239e-01,8.570190527303274131e-01,8.555252971552413932e-01
8.662322509244195778e-01,9.434881769209960689e-01,9.066065153899516282e-01,7.728635747599720274e-01,8.653032362135345545e-01,8.675682168808753758e-01,8.665351331177061356e-01
8.507820890462307606e-01,9.354917460173999277e-01,9.184483767750200034e-01,7.831914246141957747e-01,8.608621539069928330e-01,8.645113845940887165e-01,8.627233343814858513e-01
8.198882316269091586e-01,9.154261783769107597e-01,9.435234591147682037e-01,7.768485159071402135e-01,8.400867380883315638e-01,8.419966968482118785e-01,8.410038399174672996e-01
8.200479074574129612e-01,9.204065334254331043e-01,9.421018572189215901e-01,7.753572191388110602e-01,8.402686649168105149e-01,8.428719173121238528e-01,8.415593323113249591e-01
8.654591093475205721e-01,9.433876815722139764e-01,9.040792485391521138e-01,7.246290615216123276e-01,8.427350494952956517e-01,8.435192720192848936e-01,8.436732966831599345e-01
8.477066841577376444e-01,9.464521713071589737e-01,9.105228558330080713e-01,7.119853043663567638e-01,8.407436319019384596e-01,8.422695149019268079e-01,8.424815767327652472e-01
8.278153530150673678e-01,9.375087533246844185e-01,9.151306461714011631e-01,7.872067514692623336e-01,8.562233779979839809e-01,8.595841185993592370e-01,8.583396913555642049e-01
8.701007643018915383e-01,9.424729155228012134e-01,9.086984349366040714e-01,7.720453938687640294e-01,8.653861144629955149e-01,8.677810547713024070e-01,8.667511706792063730e-01
8.728776668795730220e-01,9.429332252912824286e-01,8.926288396910349032e-01,7.286048790286372423e-01,8.349546571381737392e-01,8.380494545737334766e-01,8.370740829467807620e-01
8.575113333609591937e-01,9.315993450344055571e-01,9.261095732147586190e-01,7.092448125405487191e-01,8.187568920551263618e-01,8.237488739218173928e-01,8.214080063985751412e-01
8.942915201774150891e-01,9.442931801818934545e-01,9.137639309222210793e-01,6.556750342562611689e-01,8.295654704496797649e-01,8.316232828333686156e-01,8.291775796332551129e-01
8.620050695562565535e-01,9.325083214902641915e-01,8.979381028688566690e-01,6.087500913009928905e-01,7.577152273369763824e-01,7.742233881902267356e-01,7.684121090521845998e-01
8.805148321562178415e-01,9.375058785324490440e-01,8.815282299020814616e-01,7.669942040153245877e-01,8.274715889179052875e-01,8.351862984825699776e-01,8.324563464065746210e-01
8.599394159968107854e-01,9.383933362089129648e-01,9.195719823362535905e-01,8.029061933804697571e-01,8.756918726269026232e-01,8.797644317758416266e-01,8.774783138679366212e-01
8.099616430669923650e-01,9.228309582873133188e-01,9.177942418848721307e-01,7.870002941243919858e-01,8.541199326277144621e-01,8.561395327811772704e-01,8.553202880876716874e-01
8.825818987862438236e-01,9.269159698627348343e-01,9.156703674816976113e-01,6.557228199136532210e-01,7.688404560251729247e-01,7.800493101091263703e-01,7.760719719727532384e-01
8.940493026914966279e-01,9.316489139540461428e-01,9.123311583629197807e-01,6.920829740891610848e-01,8.089702830244615006e-01,8.142193436652419569e-01,8.120194422242058563e-01
8.976893028561623300e-01,9.300662053713557587e-01,9.118680694300168588e-01,7.043285349571258847e-01,8.129460077912415983e-01,8.177853486028807684e-01,8.157881326221428919e-01
8.994148252988264369e-01,9.467464114310746304e-01,9.175748535753448509e-01,7.231097665350860737e-01,8.403270035614052169e-01,8.402663810020235546e-01,8.407569023681276121e-01
8.273079254447499586e-01,9.264349584391498027e-01,9.320536976246822647e-01,7.141911751421333721e-01,8.152337558201494527e-01,8.210773880495633170e-01,8.181146675979544813e-01
8.881904993900525680e-01,9.369127006814848002e-01,9.090820998071360570e-01,7.731333962937693149e-01,8.358006105339393921e-01,8.402615017363203043e-01,8.410202455051651871e-01
8.168585487993225147e-01,9.141345123393308514e-01,9.444910894721429973e-01,7.699965034559937971e-01,8.290024562645784689e-01,8.304050483456485443e-01,8.298613124851340617e-01
8.451048046208459175e-01,9.344279291357424633e-01,9.178087736298774502e-01,7.985663906886200092e-01,8.680815095731003739e-01,8.711068913834979499e-01,8.699812888186632120e-01
8.477131975095493210e-01,9.395730678256604129e-01,8.970434522024479662e-01,7.967719148277464525e-01,8.636267615383670382e-01,8.682925534844283533e-01,8.660796243199699873e-01
8.781883070590563722e-01,9.393852990643695167e-01,8.868362823403538320e-01,7.650790412980464916e-01,8.434736437556704658e-01,8.494534207713708707e-01,8.473299040662620740e-01
8.501729968459993403e-01,9.398347106445446020e-01,8.982303565325429062e-01,7.690952320033964673e-01,8.626609950644316127e-01,8.653025960842145592e-01,8.640313928458944748e-01
8.713953518458075198e-01,9.314496765426552027e-01,8.924263928619191599e-01,6.993178356461258183e-01,7.988570078558135945e-01,8.044142922263384232e-01,8.019321280828193288e-01
8.755868663526046314e-01,9.368186464090102472e-01,8.939147392927073721e-01,7.279221635632229237e-01,8.348749172127473139e-01,8.372303720698129892e-01,8.366864014304126185e-01
8.604146158959368185e-01,9.350461833586209970e-01,9.015082937268455998e-01,7.555365694815386890e-01,8.238749240075604607e-01,8.265712601290906569e-01,8.272474467361372596e-01
8.882283962669748067e-01,9.332351001953124170e-01,9.125866582711249508e-01,7.759358848154698229e-01,8.391863172109944591e-01,8.420948561271168753e-01,8.427923355669246774e-01
8.935309685568614269e-01,9.389636923617280528e-01,9.070084404088631924e-01,6.810215752427812852e-01,8.167596563050101288e-01,8.212439827561699435e-01,8.182899553903822953e-01
8.467695293767347753e-01,9.085880735814702014e-01,9.487141307903100840e-01,7.879263685102432246e-01,8.377177639501516282e-01,8.410861319045073170e-01,8.405015777928684928e-01
8.084962891765516968e-01,9.099995465756682833e-01,9.443515219370769431e-01,7.842382871782179743e-01,8.362296033432389253e-01,8.377543721413533984e-01,8.376457394340417473e-01
