Xi_estimate_Power,Xi_estimate_Width,Xi_estimate_Exponent,Alpha_estimate_Power,Alpha_estimate_Width,Alpha_estimate_Exponent,Alpha_estimate_PAF
3.336515508253047879e-01,9.210147628665475983e-01,8.033924081388391647e-01,1.338849037301248143e-02,4.983120592400083759e-02,4.500440148718812261e-02,4.768566599738171402e-02
3.238226618907806831e-01,9.511614250953794869e-01,7.966157676528089482e-01,2.697084027548463277e-03,1.276106080581521605e-02,1.509529304326515629e-02,1.328533806342510615e-02
2.907290056065980899e-01,8.806655990391940581e-01,9.466931447340987127e-01,7.244327756491240888e-02,2.473686385018165068e-01,2.547103208074508185e-01,2.565396702923503081e-01
1.916399106481298242e-01,9.000506692561975886e-01,8.747450578980876523e-01,2.726514972687614675e-03,9.941851406414698583e-03,8.092590422053168656e-03,9.525977790295282049e-03
2.206319937517095542e-01,9.460270289754688644e-01,7.636734185714588730e-01,4.467025818490281096e-03,1.747191827266542097e-02,1.592836028617188038e-02,1.665110275075980945e-02
7.851082345899376147e-01,9.809194729349044461e-01,7.213897795554681247e-01,1.809299972975742660e-02,7.515066464087528930e-02,6.809703004770249757e-02,7.053781113773505140e-02
2.818687077459945400e-01,9.942785648664547171e-01,7.024100022803442256e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.138023337784731942e-01,9.393189388786590266e-01,8.264881234802824439e-01,7.713716826048726619e-03,3.708684135933212195e-02,4.628505457344900265e-02,4.161907471749758808e-02
3.786593599875285876e-01,9.570339251262246494e-01,7.823396346745341567e-01,4.067677170510430006e-03,1.834888385659950646e-02,2.605189791848630532e-02,2.044145333493724639e-02
2.294032773205806619e-01,9.811989865641773667e-01,7.268693644399852882e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.094892430996095567e-01,9.561692849435473596e-01,7.699702931732353983e-01,1.410758301312491038e-03,5.550592252894465811e-03,5.278141396835646024e-03,5.457313715000870237e-03
2.604767502306883364e-01,8.742950774649442813e-01,9.201155487116325915e-01,2.458389360389652209e-02,8.529828486573898250e-02,9.085542805709784231e-02,8.992214243308592481e-02
2.007787636735365033e-01,9.288302645170657401e-01,8.924506413681072559e-01,3.645275790182541525e-02,1.412725947889051092e-01,1.532488468239429913e-01,1.500801504015939758e-01
6.902828590413524479e-01,9.548461618783293803e-01,7.363055139776155666e-01,4.651396929387398294e-02,1.574653115141924908e-01,1.436522762014347254e-01,1.497274784115242841e-01
1.506562765107994639e-01,9.578335466419606314e-01,8.116841720763090517e-01,5.136130135227524873e-02,2.125109093370096403e-01,2.156618489719351328e-01,2.256364490010025758e-01
4.501943938556634411e-02,9.544953885967862872e-01,7.747929577466153850e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.512568508832555336e-01,8.929324459494090149e-01,8.776042647204117531e-01,4.663302866736562802e-02,1.047791314269208712e-01,1.048740492450419004e-01,1.075212272892504123e-01
4.280993702783928989e-01,8.597799527459334401e-01,9.757377672400889823e-01,8.412417468594510228e-02,1.955282857661123364e-01,2.026818024767791937e-01,2.018527114937640754e-01
4.673900998567465104e-01,8.834204787488816324e-01,9.606240899185377602e-01,1.636413587859165408e-01,3.578651589486290252e-01,3.747358388395513606e-01,3.732771375378859946e-01
4.771755788667164655e-01,9.118435781414899743e-01,9.123580230027896754e-01,4.653356135216782929e-01,6.323576919479834135e-01,6.030282235693332771e-01,6.538647371707317912e-01
4.575000680626378768e-01,9.482832740935326354e-01,7.570932547867880169e-01,5.382755809487597964e-03,3.349871075501289347e-02,3.319382437627430016e-02,3.262869451482009603e-02
8.492099013265576035e-01,9.399350066180272023e-01,7.685714108885435270e-01,2.756034333079969700e-01,4.247294923138607015e-01,3.527626609882609787e-01,3.962821222653198361e-01
5.288068049432617102e-01,9.794386402834238670e-01,7.389510233404289474e-01,2.435724720169599958e-03,1.166381423788470824e-02,1.218840430517719245e-02,1.127932471375932104e-02
1.000000000000000000e+00,9.467798758265242309e-01,7.620515687928369752e-01,7.933774212849187268e-02,2.497339920129353630e-01,2.329522134357667751e-01,2.300921391314211806e-01
9.027647422313055392e-01,9.959481938209030494e-01,7.096615109171113822e-01,1.683032260591054569e-02,5.885391886407666251e-02,7.805206591021761342e-02,6.175559016172765814e-02
6.125887042360467216e-01,9.561378631163400810e-01,7.563406222162020187e-01,1.020664956889495018e-02,5.511486110761207313e-02,4.799012822798630340e-02,5.198540469817710535e-02
8.194327120072791848e-01,9.852692321255345220e-01,7.181652627943725387e-01,2.505959565965523998e-04,1.619913330798806918e-03,1.777726421125597808e-03,1.624922408315335968e-03
1.140047010569222863e-01,9.584383273916835533e-01,7.914645628385486020e-01,1.760950356047599058e-02,8.154919794712431336e-02,9.060678594456646195e-02,9.081791460008106776e-02
6.242359274584616258e-02,9.438486557439353941e-01,8.341636848282485417e-01,2.929229344576648672e-03,1.271800962543915420e-02,1.410153842143707474e-02,1.409476364704615077e-02
1.008675818392002071e-01,9.493500783496701123e-01,8.236247044803065576e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.674639094796582517e-01,9.564489637381985432e-01,8.289792968696136910e-01,9.229452673016023956e-03,4.531560109777160728e-02,5.110838126399089298e-02,4.907794471638120964e-02
5.315897641458672274e-01,9.241008319721397690e-01,9.254586561852387039e-01,3.233703359957597612e-01,4.776627227711840451e-01,5.142237279447292586e-01,4.983994615986466759e-01
6.596201254775120315e-01,9.788786648579478333e-01,7.994710753500876566e-01,5.459018919933957825e-01,6.786678371605714410e-01,6.707341818421697077e-01,6.837838541169244388e-01
1.945458498713583118e-01,9.683499721373468594e-01,8.006988341499990947e-01,1.307861194822888123e-02,6.553742750613428258e-02,7.653227741384631411e-02,7.239103862379801801e-02
1.610219972143613065e-01,9.705943253108009205e-01,7.578537355141127252e-01,1.397898047252190377e-02,5.351641813884507742e-02,5.964356670986929732e-02,5.833888778466806563e-02
6.071574497584502073e-01,9.560701192778902069e-01,8.357234654366058058e-01,3.178668208492279046e-01,5.530022582662124098e-01,5.764712629434638469e-01,5.748116795546799329e-01
3.086857790634918164e-01,9.663397311482370133e-01,7.893658982384857969e-01,9.457793443892288654e-02,2.781089418544372971e-01,2.964421116424507119e-01,2.924828380649556747e-01
3.254088113029973695e-01,8.662707298879968043e-01,9.641175964350527927e-01,1.021923751886867349e-01,1.512328561163319429e-01,1.491800362979835148e-01,1.519610670197116820e-01
9.841001485348131739e-02,8.996034951613783859e-01,8.927150307543519903e-01,3.339715073294347741e-04,2.286630581064756640e-03,2.315923133124184099e-03,2.295306108549591186e-03
4.009118884301017816e-01,8.665948348204272067e-01,9.238618799411995042e-01,2.337108686259410303e-02,9.023191762654761416e-02,8.570514060624921659e-02,9.020006176540573684e-02
3.158243471127263335e-01,8.609819102435226634e-01,9.514357406722357968e-01,1.572449699965392314e-02,5.133988552889379858e-02,5.163232910311237045e-02,5.156899572270513821e-02
3.948175535599205421e-01,8.888031903211889295e-01,9.514786691584078415e-01,4.316216374065643541e-02,1.220413762274639852e-01,1.271049772047746773e-01,1.234306042597967945e-01
5.185120218688212823e-01,9.164275077503716282e-01,8.796254245859848053e-01,1.189972629078022426e-01,2.392645913912059552e-01,2.543822211533558475e-01,2.454325498960418239e-01
4.408499263217066644e-01,9.243741700985506071e-01,8.570525431029963892e-01,9.766745717979799513e-02,2.782248453615453476e-01,3.078183332878596246e-01,2.915828513988211745e-01
3.154800794587943602e-01,9.495799685025931858e-01,8.349722603821527755e-01,3.077704571596161925e-02,1.046720573605184612e-01,1.364206867252114874e-01,1.153723881628349324e-01
6.328043876926084943e-01,9.308187913746667208e-01,9.238738557414499786e-01,4.153153554946478754e-01,6.592240714216666131e-01,6.811489824738206078e-01,6.757313098617302449e-01
3.807065227192829582e-01,9.018712286939936096e-01,9.099765103584913639e-01,4.326267748513577815e-02,1.638264618753760282e-01,1.621989265627719334e-01,1.646350711163995229e-01
3.131450496772082426e-01,9.424342298594992062e-01,8.483518596940712309e-01,6.740512275319532343e-02,1.941383094987872149e-01,2.116099351152654906e-01,2.024572547530169020e-01
5.021344407311670865e-01,9.537464429773090391e-01,8.119551323865149550e-01,1.334745857396526514e-01,3.537455791767148972e-01,3.740843901885690381e-01,3.663968256512549759e-01
2.821286011255381698e-01,9.490542976715896639e-01,8.291168017205747809e-01,2.577935600930040053e-02,1.103696733206169789e-01,1.356337872802150513e-01,1.207530640741499989e-01
3.707759811958382112e-01,9.281782179203268424e-01,8.296949399856582419e-01,1.782606490009264015e-03,9.441068680880902383e-03,9.233998158669045123e-03,9.125914154804699169e-03
3.342027213267951824e-01,9.418551638267623760e-01,8.325893832603381561e-01,1.950215944351369824e-03,9.189591806738011889e-03,9.944401206019845563e-03,9.455786507058049073e-03
4.209749178870361708e-01,9.121626298242865305e-01,9.891570852650818368e-01,1.453296765944407098e-01,3.696066649156977135e-01,3.775932926585917615e-01,3.783663997263392864e-01
3.974401686117669530e-01,8.781408722676132816e-01,9.694223531854397891e-01,9.324798368277904814e-02,2.780632124801418747e-01,2.701104887419394363e-01,2.778264300451334656e-01
2.269369798261844651e-01,9.295125998765296771e-01,8.006216112711472821e-01,4.238219552278358563e-04,3.056268813033597050e-03,2.857942276492147788e-03,2.847868654917966140e-03
1.226659602920487507e-01,9.371949905084457910e-01,8.271480561455284430e-01,7.111113743071741794e-03,3.323607257874635484e-02,4.077224253193853509e-02,3.711750893398059470e-02
3.677502405351330550e-01,9.662927713824501774e-01,7.623462088875377907e-01,1.337134239179187545e-03,6.851844799407983549e-03,9.595751542913970311e-03,7.604385818759003268e-03
2.701814192345751708e-01,9.865594471334260263e-01,7.400175467609609870e-01,1.933468462867663070e-03,1.051385284156354169e-02,9.845415649851561174e-03,9.532163704054271228e-03
1.349186967495516198e-01,9.580803318392636658e-01,7.839426722284813520e-01,2.648599880762480380e-04,1.625050800730004500e-03,1.684395209279959020e-03,1.715297860216259728e-03
5.297317082221786322e-01,9.180261624782393159e-01,8.962763864357614629e-01,1.531143874533917038e-01,3.864470312648423111e-01,3.891692802156071496e-01,3.895627931369295971e-01
8.748063720346774819e-01,9.449418946979893930e-01,8.401288170459428883e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.821655100176133191e-01,9.407545762061219063e-01,7.643331124059485893e-01,2.447339809650060649e-02,1.041217590488156264e-01,1.005529830012393266e-01,9.814202406098421205e-02
7.200972935131026986e-01,9.590664910861815828e-01,7.741933736663308974e-01,9.202557220255482354e-03,3.800435600131833735e-02,3.644300541764036727e-02,3.575826304798161021e-02
6.557559160364994089e-01,9.863856193737372546e-01,7.408438359666412731e-01,8.138105106848991105e-03,4.098979200642965948e-02,4.046720479825686306e-02,3.885187369338386626e-02
7.296046450969460029e-01,9.672705425686028979e-01,7.692392011279801656e-01,1.661784870373486309e-02,8.113251399699417110e-02,8.404902177343394343e-02,7.918496977495265154e-02
5.086725378286829913e-02,9.510069401318618221e-01,7.834416787925104764e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.352353457957686023e-01,1.000000000000000000e+00,7.149250415199303044e-01,1.453887207934705214e-04,8.381973878212029385e-04,1.174153553627311575e-03,9.100939664064102482e-04
1.598726820448647667e-01,9.566023342072613733e-01,7.882676003653410479e-01,2.006010404009444734e-02,8.222747564009155741e-02,9.236179087185994452e-02,8.857696744278815981e-02
3.736177005064155732e-01,9.236990706140303375e-01,9.212901336163880073e-01,1.697550975847895438e-01,4.030785144522106012e-01,4.021526489417126538e-01,4.126131700175124095e-01
3.864704405064813275e-01,8.720697103699680541e-01,9.527415177624185549e-01,5.695037688542735343e-02,1.571151544353282525e-01,1.599383382191874037e-01,1.595118880696416996e-01
3.131817743231932738e-01,8.829987471770649465e-01,8.805750830094523085e-01,4.827898432773555445e-03,2.456248701007016436e-02,2.261431224972391962e-02,2.390656258353542757e-02
4.138020983445344081e-01,8.712218657941666056e-01,1.000000000000000000e+00,8.934497170471045191e-02,1.870385335240759284e-01,1.893621853374939934e-01,1.902269720758631433e-01
4.177462464715235857e-01,9.536839406229684624e-01,7.605956442459177458e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.077392154130851099e-01,9.417038976620453194e-01,7.848088493992319004e-01,4.039180239048208859e-02,1.333301794426477449e-01,1.202496831694120777e-01,1.237438266023481864e-01
5.154382384584700327e-01,9.782464378068135291e-01,7.423863957714380568e-01,9.463021721759221679e-04,6.340242414895714412e-03,6.062615575806901656e-03,5.598509756865790304e-03
8.702969128819119105e-01,9.947343359977132149e-01,7.150309481469451223e-01,1.540403771223506323e-02,5.258135845376652601e-02,7.230709355205373889e-02,5.599167249503737842e-02
8.117945425444341723e-01,9.918369624474747681e-01,7.275621356173151977e-01,1.956039929415342288e-04,1.207774660743117122e-03,1.128927914816388496e-03,1.150891120317261603e-03
1.072924431185041383e-01,9.637717536255768769e-01,7.225463082615407595e-01,1.747982913095690038e-02,8.457572871370352963e-02,1.019478132694658506e-01,9.608591063739284344e-02
7.068473259756632987e-02,9.512030712402914645e-01,7.689841461925014388e-01,6.496872361047166880e-03,3.188606069586417957e-02,3.812347548851247742e-02,3.573242725756102522e-02
