Xi_estimate_Power,Xi_estimate_Width,Xi_estimate_Exponent,Alpha_estimate_Power,Alpha_estimate_Width,Alpha_estimate_Exponent,Alpha_estimate_PAF
8.789030909912028955e-01,9.431340795796849807e-01,9.439068950500154598e-01,6.481695452831763848e-01,7.691422499048159445e-01,7.758034122313041125e-01,7.694961597208924697e-01
8.474461470958688514e-01,8.733483824505126059e-01,8.977464854817353013e-01,7.830702321267208887e-01,8.685018543596447760e-01,8.698391662165068094e-01,8.665858408993836193e-01
8.490885310997686730e-01,8.790770278604608245e-01,9.193516168351818507e-01,7.403890311090782772e-01,8.683625246437269851e-01,8.697971711937955153e-01,8.674411656156448824e-01
8.871584918212752635e-01,9.170010039499055798e-01,9.266930135048769834e-01,7.335777179496661971e-01,8.187100448566271282e-01,8.223385277660032466e-01,8.190683876171280797e-01
8.565462741954845693e-01,8.970370665237646923e-01,8.890777458773189146e-01,7.749079021818041646e-01,8.446231103406637297e-01,8.515869526181808480e-01,8.469686581623931954e-01
8.322786599302504085e-01,8.982995831901232631e-01,8.932634983453613398e-01,8.173174507622621432e-01,8.741904530053828948e-01,8.802088341376429481e-01,8.760008257008645716e-01
8.235684996194883034e-01,8.847498331942851291e-01,8.905889103707530507e-01,7.885978768032857467e-01,8.614926532111926161e-01,8.662320179928478803e-01,8.620299295633694348e-01
8.903821519401621254e-01,9.392772930742100401e-01,9.473371378864956505e-01,6.501608577866698768e-01,7.674721731519164036e-01,7.721197734681357616e-01,7.670038231901497028e-01
8.813671504646471977e-01,9.433007685482469595e-01,9.448244624363588695e-01,6.496619823104069491e-01,7.673833755936566581e-01,7.714905500527601268e-01,7.666445569886111144e-01
8.860835603518615322e-01,9.388593722891025450e-01,9.542536285534330975e-01,6.516654137964970062e-01,7.918096240955121434e-01,8.025729632959567317e-01,7.972512540471830000e-01
8.818968709537913231e-01,9.474399478889090620e-01,9.497581792280198609e-01,6.376312626697164809e-01,7.837008049091173101e-01,7.962975332657320493e-01,7.897399131657485416e-01
8.988954382677952770e-01,9.431812662252987423e-01,9.447711765479867019e-01,7.243146095185603039e-01,8.458368181934441399e-01,8.629334629279388214e-01,8.548892872062544557e-01
8.856461891996033620e-01,9.272250256348922859e-01,9.240063314280351214e-01,6.539491942793411727e-01,7.813815680306378519e-01,7.903080016806882657e-01,7.827057898483242848e-01
8.926502301810208539e-01,9.352134572195376361e-01,9.333455307091284014e-01,7.049927539011842104e-01,8.363869492743913892e-01,8.526621735107818845e-01,8.422067200942660037e-01
8.851382929518488707e-01,8.855298879951707391e-01,8.984808926695302400e-01,7.737354568636009011e-01,8.676206924370956086e-01,8.690200591001010499e-01,8.656791268197898681e-01
8.462402512082450867e-01,8.781500294545055985e-01,9.087054892559918162e-01,7.826993688992527343e-01,8.680836493211077087e-01,8.693974610618706578e-01,8.663475154067679096e-01
8.813778584319457154e-01,8.957631244981131280e-01,9.337946852622148741e-01,7.957617018832601197e-01,8.816095317328784819e-01,8.811518115701002518e-01,8.806873571202578077e-01
8.682462265853313488e-01,8.794410057722554797e-01,9.161816558878674854e-01,7.756259255137853970e-01,8.654438366062616739e-01,8.657101491057869191e-01,8.642658184544501632e-01
8.635921415057530304e-01,8.710897986295937923e-01,9.195178559248483596e-01,7.861538955746547597e-01,8.731838014596123854e-01,8.728176191352742253e-01,8.721465775977841339e-01
8.721865091860181440e-01,8.807316603094786922e-01,9.090471647447541104e-01,7.804729671690551207e-01,8.650082527123226228e-01,8.655121842651931630e-01,8.635819236113099207e-01
8.720313918310766965e-01,8.904487030096748246e-01,9.092678114030834369e-01,7.804533322476930879e-01,8.647871909022847303e-01,8.652090616029282089e-01,8.633579544192775401e-01
8.782581277831963407e-01,8.817416769146555477e-01,9.139969417039837118e-01,7.805402959699063725e-01,8.685287869337900979e-01,8.690506469760255204e-01,8.675847511093993658e-01
8.412684602596912642e-01,8.798557370357429352e-01,9.211141180101209969e-01,7.718435192891430763e-01,8.635162238679015001e-01,8.645414944904789012e-01,8.623409790828377997e-01
8.639130926531262133e-01,8.843187275975137318e-01,9.106473175969219680e-01,7.712283262123947880e-01,8.600802000980429796e-01,8.608158655218931532e-01,8.587347619009163546e-01
8.950867413072292056e-01,8.759618350509040807e-01,9.274832385444868876e-01,7.718578179575106279e-01,8.846742571488053208e-01,8.834360976581799862e-01,8.852949708457447109e-01
8.916944503510552122e-01,8.712635156996099139e-01,9.251500196335725734e-01,7.735807402600093363e-01,8.865050066616431135e-01,8.855310431942472471e-01,8.873651189725859645e-01
8.901456527928724993e-01,8.749180660818691724e-01,9.295804468331141379e-01,7.723460913578971132e-01,8.804514100271563226e-01,8.790420524131341562e-01,8.811333104602905308e-01
8.885574604829177270e-01,8.725740004423148122e-01,9.241709665175025235e-01,7.718958355697099760e-01,8.855727250011314888e-01,8.850267617340779047e-01,8.867978138361267693e-01
8.798866675313079533e-01,8.631684067241743863e-01,9.203312484474566180e-01,7.396010132429523543e-01,8.780026269065596134e-01,8.769005094354678231e-01,8.793075986454934601e-01
8.572012863325738641e-01,8.715566103270723231e-01,9.213729166858841690e-01,7.711397709846282700e-01,8.849760633968044576e-01,8.848120212313584920e-01,8.862766954942766784e-01
8.890578246492938375e-01,8.736754466228122684e-01,9.247518935882809155e-01,7.771067178812134379e-01,8.917237784000343614e-01,8.932075736755483719e-01,8.928690883668213285e-01
8.848046194532842579e-01,8.707272502865470720e-01,9.151594569283232339e-01,7.724632301962435221e-01,8.993201991071497758e-01,9.014250576004761983e-01,9.006755896968019481e-01
8.717967005535980363e-01,8.597008276175861496e-01,9.182759537936644456e-01,7.941075378096803528e-01,8.843411728420567108e-01,8.844031104293542667e-01,8.841510968891902467e-01
8.834651859013255004e-01,8.643157112960372368e-01,9.268315871753266544e-01,7.756230995343712520e-01,8.906807975749413409e-01,8.899309430138503396e-01,8.917858689820981066e-01
8.741392716546667607e-01,8.606288822166413555e-01,9.181413523376484864e-01,7.917176496519650053e-01,8.842327576971422687e-01,8.838386246451969130e-01,8.835996414994480297e-01
8.477692841008162006e-01,8.744409255606057085e-01,9.239070258853657736e-01,7.724878751944095345e-01,8.704286921585714376e-01,8.722417113764415753e-01,8.695507203467647273e-01
8.464926416091085315e-01,8.758737699192845616e-01,9.180080343500206519e-01,7.754763387720035039e-01,8.725995166965739847e-01,8.746699809205010778e-01,8.715951496332370318e-01
8.941474574611333326e-01,8.724027818854689365e-01,9.282104611439783159e-01,7.394047484702490625e-01,8.696386110712753803e-01,8.677723276564708321e-01,8.709179665011298477e-01
8.677613591267441251e-01,8.685896124722626288e-01,9.188049288876661835e-01,7.251921932515512648e-01,8.671586346399319245e-01,8.672916342588417038e-01,8.693826825261117275e-01
8.632048501208113844e-01,8.653179500519529999e-01,9.207825973226433369e-01,7.854955184309702076e-01,8.778969400693540370e-01,8.774286631709070639e-01,8.775757966203603377e-01
8.877845074539502113e-01,8.665803976313249946e-01,9.254085004338168385e-01,7.756645744399872644e-01,8.914779530278958974e-01,8.908798785407798793e-01,8.926189620363044197e-01
9.033063051921677022e-01,8.977441452852593651e-01,9.439520579603061234e-01,7.327561692663929760e-01,8.464446299501475757e-01,8.497844016035566161e-01,8.492307487114753028e-01
8.663640638032811259e-01,8.791296174544886988e-01,9.189853782423265116e-01,7.411810961270780540e-01,8.703679712684363468e-01,8.712193794058045171e-01,8.700020341757955800e-01
8.954229299297352673e-01,9.050433394453439861e-01,9.351401494759230548e-01,6.765089900355483188e-01,8.432012147633652921e-01,8.525752351230130310e-01,8.497850374385533812e-01
8.908498500285559896e-01,9.298888401184101093e-01,9.586373619622046149e-01,6.557425308109312567e-01,7.990343180822961910e-01,8.062874865492190013e-01,8.033237133063175772e-01
9.238194183090999712e-01,9.156320863200699822e-01,9.454328482253232524e-01,7.614177900768345220e-01,8.496410075095196524e-01,8.533444027990144676e-01,8.515519958853973170e-01
8.888418219391045483e-01,8.694340411186094464e-01,9.237172258566377359e-01,8.096673450075998479e-01,9.013088843086597413e-01,9.017583303506251369e-01,9.012343465639355289e-01
8.494230752672929929e-01,8.626652045734776175e-01,9.186721090073700635e-01,7.810211339684175469e-01,8.787006874428396896e-01,8.800487705800086324e-01,8.787116103078121965e-01
9.020301087827079511e-01,9.225406023800181154e-01,9.570098781355703688e-01,6.799685868323926963e-01,8.091038360348044023e-01,8.163355374064185099e-01,8.133405430238150879e-01
9.108602291868344025e-01,9.188520589841971953e-01,9.542195645493958267e-01,7.062120772946861580e-01,8.282371340375840330e-01,8.334371878598705319e-01,8.317101339016581552e-01
9.119343797936851903e-01,9.135942673301891137e-01,9.515574794486915122e-01,7.198245130090700217e-01,8.336508995801722444e-01,8.383662962497376858e-01,8.369604214025441191e-01
9.095513652045168485e-01,8.829340846249780217e-01,9.349587371808372183e-01,7.227212898994189727e-01,8.491996454491679280e-01,8.530071445440928768e-01,8.526222549258122285e-01
8.543041624505461895e-01,8.755082887599016095e-01,9.193487129505759636e-01,7.491555720875825441e-01,8.724061626173668094e-01,8.733236399480827084e-01,8.712388786705261845e-01
8.991711803843113193e-01,9.272605374600501049e-01,9.444064911195616530e-01,7.155322202546169352e-01,8.436150001966181700e-01,8.609377939432710791e-01,8.523940436182612101e-01
8.550698282897255531e-01,8.795610826313399189e-01,9.225844876907842718e-01,7.668723589429348175e-01,8.621794333762464735e-01,8.637123569172394655e-01,8.606241204428740632e-01
8.720624322535717177e-01,8.636574703157048338e-01,9.198690710313016661e-01,8.012084316833596453e-01,8.891162339323335218e-01,8.881275944596624949e-01,8.889162377209987032e-01
8.900024416148114570e-01,8.705069321907858981e-01,9.252261400953084580e-01,8.008223202145111630e-01,8.898760417712279214e-01,8.891419716627902980e-01,8.895707082459292092e-01
9.102225397333433277e-01,8.886511957733709277e-01,9.382141358002844544e-01,7.591289669197310852e-01,8.579639357138304501e-01,8.621129985210597146e-01,8.609027892145578731e-01
8.868496277841985131e-01,8.601369684707395047e-01,9.167559044369029131e-01,7.757198903013342584e-01,8.895934958924415215e-01,8.884974113960428799e-01,8.903852152778285456e-01
9.031604448497041471e-01,9.198322064351234228e-01,9.558237293839411119e-01,7.099574000447278488e-01,8.163177915274163476e-01,8.205030636018584289e-01,8.192447137444669458e-01
9.066419663036227039e-01,9.001753824971437945e-01,9.440147908764360274e-01,7.292188317658835350e-01,8.432049810866697470e-01,8.470776291311025163e-01,8.463531698462347652e-01
8.905719808670525817e-01,9.342517254448057251e-01,9.538314354480652568e-01,7.059620605691122597e-01,8.324098326369897549e-01,8.480913203615879636e-01,8.408721993283563290e-01
9.012629430952443510e-01,9.243110486458774311e-01,9.461341446862726601e-01,7.186471461485610668e-01,8.465544280333724414e-01,8.629653282765243905e-01,8.545981325312677068e-01
8.993205271100837006e-01,9.052697767196458134e-01,9.387216293671071243e-01,6.909958057852443325e-01,8.307388210124052597e-01,8.378911291738283529e-01,8.353633798645669906e-01
8.757370803504387347e-01,8.789497747180364806e-01,9.115092780158355890e-01,7.813715668754647181e-01,8.679250280913013427e-01,8.684678950008553056e-01,8.666892411275100017e-01
8.518357480660272429e-01,8.833384134693905709e-01,9.230491399596106872e-01,7.756707180086580555e-01,8.678510461276532917e-01,8.689459083531321237e-01,8.667836804821220653e-01
