Xi_estimate_Power,Xi_estimate_Width,Xi_estimate_Exponent,Alpha_estimate_Power,Alpha_estimate_Width,Alpha_estimate_Exponent,Alpha_estimate_PAF
1.162518985765497448e-01,9.755805092513516463e-01,8.128018075597694958e-01,6.226256204236651571e-04,2.585034981204813089e-03,5.206615114104980180e-03,3.480255010633793566e-03
2.415725853889868491e-01,9.927715956357051619e-01,8.871629988698113145e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.106132802392000847e-01,9.863380122564399111e-01,8.671238805376071390e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.576413292776152053e-01,9.239705002469897899e-01,9.632312629104294865e-01,8.868201128428558622e-03,3.503235548490513801e-02,3.893288370451350455e-02,3.434755758949497445e-02
1.141985391921730431e-01,9.679710699044978828e-01,8.529938834484591670e-01,7.805049969316915463e-03,3.683884759690492922e-02,4.561587835654634659e-02,3.962205898751135907e-02
6.109099306686371911e-01,9.921106370271516317e-01,8.816713601937048450e-01,4.887267014810211911e-03,2.026994606782990191e-02,2.369400964839052035e-02,1.908191879452612524e-02
5.629043035250782395e-02,9.275827573161200545e-01,9.317202670172712864e-01,4.114823673963478867e-02,1.618694284066778954e-01,1.796505547425978344e-01,1.706672633857493904e-01
1.715606740440510022e-02,9.299020846741995472e-01,7.933344809914912865e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.776064604270219727e-01,9.366031924606326164e-01,9.506579186081488553e-01,1.466117870841961331e-02,4.641788226929322025e-02,4.837431469505301673e-02,4.306821478083570215e-02
2.551787487536827381e-01,9.039439451352579979e-01,1.000000000000000000e+00,3.022274122580980230e-02,9.242042114171930556e-02,9.874061658183021228e-02,8.732168843729942731e-02
3.043561560831697377e-01,9.310824840736582342e-01,9.621642635106768537e-01,7.465726047321294412e-02,1.983707996445827626e-01,2.393411109316418151e-01,2.054596847368768409e-01
4.143127552829146132e-01,9.491626795207300793e-01,9.234524749189475523e-01,1.399410391019365318e-01,2.974590093327217355e-01,3.439390592670499291e-01,3.105913132704187229e-01
4.548760064414151816e-01,9.696637058759439709e-01,8.850814331376154476e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.606367610282105174e-01,9.695485536988450725e-01,9.135146943691104804e-01,1.865726637340806016e-02,7.336287355398742049e-02,7.472408819795188506e-02,6.516983259719229260e-02
4.860335691260852520e-01,9.795802124117597431e-01,9.319582747409067558e-01,1.279435824147099839e-04,8.787555367909716426e-04,9.271160646606576520e-04,7.820875545900911850e-04
1.000000000000000000e+00,9.599627374880990160e-01,9.394924542242357735e-01,9.811042027954059927e-03,5.105838580316532371e-02,5.173288361596993512e-02,4.486391916130608865e-02
4.387956302445115697e-01,9.857315875634227176e-01,8.876157119406999918e-01,1.044115962132769479e-03,5.018043543097709842e-03,8.061671648000820825e-03,5.439702803426837464e-03
3.621276004057531472e-01,1.000000000000000000e+00,8.332444210817968600e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.687618887837654458e-01,9.876770921851880658e-01,8.442340270185364481e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.363142124429882043e-02,9.166017678031619376e-01,8.985691125019378278e-01,1.668441394157978847e-02,7.573447260496415923e-02,8.557779121861691651e-02,8.027163503494508245e-02
1.779800284504713323e-02,9.190321628777943230e-01,8.660923719437321200e-01,2.358241205541343997e-03,9.588093124741237094e-03,1.026649749778199734e-02,9.934985016558312357e-03
5.024464599692661515e-02,9.517017763215763759e-01,9.045213128409873571e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.859240926549347639e-02,9.233506427430842045e-01,9.369764056698529631e-01,6.000020659008059934e-03,2.874214720028079109e-02,3.131725395004871654e-02,2.978808049502725333e-02
4.264589090361982082e-01,9.253231114841189431e-01,9.791339863635054597e-01,1.775835668298519632e-01,3.066321463607742936e-01,3.696287518048249621e-01,3.195112140676730772e-01
3.593168391047225074e-01,9.127322053536758295e-01,9.947279504895378821e-01,5.208848634195891725e-01,6.191975110823679795e-01,6.581208785603019917e-01,6.247959961974776100e-01
5.907639623150083563e-02,9.093264230150153171e-01,9.528467792091427357e-01,6.241239857860464944e-03,2.993862537744164734e-02,3.385863148310402221e-02,3.178778596533735068e-02
3.711008627268985033e-02,9.215230211142477756e-01,9.068206681208575981e-01,1.135257257121806938e-02,4.280229170673079120e-02,4.858929687680499376e-02,4.503680425912259810e-02
3.278989086720938695e-01,9.257633587072386927e-01,9.760626031766339583e-01,1.979137481000927401e-01,3.889731133373026672e-01,4.397748663237695532e-01,4.028656615731568413e-01
1.125471420262795924e-01,9.220462014624167812e-01,9.619559152805156055e-01,6.865820205673184295e-02,2.074977626056678792e-01,2.283336397126006778e-01,2.165999300348558920e-01
3.187471669352514581e-01,9.114157381608033459e-01,9.537476156826515394e-01,2.981772796250354435e-02,6.545357553136341155e-02,7.060716918824257171e-02,6.221973599733290894e-02
8.670054642594678118e-02,9.427656737221227212e-01,8.916525562928350190e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.169455734543892622e-01,9.230299983367632466e-01,9.403747457152062950e-01,3.198888635718156494e-03,1.757670083137840775e-02,1.837203909329654036e-02,1.638525355811661088e-02
2.594308051451980068e-01,9.573053785187167763e-01,8.866013910634885642e-01,2.117716745842897815e-03,1.011220273435243198e-02,1.273054203664013458e-02,1.038171487596376702e-02
2.711303573557191648e-01,9.701170822943332439e-01,8.520540817645638754e-01,7.478299292649884245e-03,3.563708085549677218e-02,4.488249414404069798e-02,3.640768794036846473e-02
2.881751817816713412e-01,9.693385518779765730e-01,8.310143454786469430e-01,2.345100810126091173e-02,5.933703292073651270e-02,7.452895735097748997e-02,6.034167534768516278e-02
1.446787684198176105e-01,9.663947687564732325e-01,8.608072644004279850e-01,1.455652794272577037e-02,6.849175051980840867e-02,8.712386292745544214e-02,7.476111835719168042e-02
1.036193232873742626e-01,9.623976611483554544e-01,8.094601269177402747e-01,5.283171141579935844e-03,1.831637564496920931e-02,3.372021496489970710e-02,2.342242901613292988e-02
4.549056339919734793e-01,9.236377035427828508e-01,9.827758078811833498e-01,2.084431811997365103e-01,4.070594217610939425e-01,4.928457900332587349e-01,4.282627460286861365e-01
2.105923577953354719e-01,9.611679908200304601e-01,8.696161107605903107e-01,3.486999387915570500e-03,1.705108072153762450e-02,2.152294433729152329e-02,1.792555664488405462e-02
1.228225075655421245e-01,9.533647402626854728e-01,8.709461564227386488e-01,1.206654708749703604e-02,5.088689439667128805e-02,6.687368319380641857e-02,5.598838404234796062e-02
1.629546850186633644e-01,9.599421265903035350e-01,8.859823219458964338e-01,3.425302893873224952e-02,1.365799864386613161e-01,1.698694681162375431e-01,1.485531980078254877e-01
8.314405112163390787e-02,9.625183598930669993e-01,8.359727914087790035e-01,4.389605662690024800e-03,1.438988946287640507e-02,2.531461931753981390e-02,1.851442454677532795e-02
3.088910259830023319e-01,9.711888025894630516e-01,8.762916269579349438e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.241258797030957567e-01,9.811568581326624017e-01,8.175240632805217400e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.264998028386319473e-01,9.226737998883387526e-01,9.735586323432464662e-01,7.174051002283526879e-02,2.145841117263306008e-01,2.675637585777313476e-01,2.285330142160054978e-01
3.143515658414369751e-01,9.147969744220475485e-01,9.538234805931948834e-01,2.126947641465106592e-02,7.970103137456488462e-02,9.805229445251763265e-02,8.441753248376571150e-02
2.414879594537572283e-01,9.591020549302368137e-01,9.168680906461597058e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.497176710673158273e-02,9.214199072952719005e-01,7.998914146400037950e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.087607855772188159e-02,9.809776380151628006e-01,8.199245113166336862e-01,1.027720331801598979e-04,4.635519416588138931e-04,9.445424791366650603e-04,6.315190747655834635e-04
2.657058145152180750e-01,9.938312297936484629e-01,8.901827546610562303e-01,4.231728338997244260e-04,2.640577354519355567e-03,2.951450309872110603e-03,2.442970820431938136e-03
1.354470057057760024e-01,9.764459049412000935e-01,8.753849587147867206e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.949819306908793570e-01,9.555934975125773834e-01,8.901974662725899989e-01,3.534304542691121126e-02,1.283396263844225615e-01,1.610236088179488045e-01,1.376604955943042663e-01
4.176182859867181296e-01,9.618308327866652574e-01,8.697783677886211651e-01,2.787596761348056229e-01,4.244393000130841642e-01,5.051130823951328619e-01,4.428008462079969787e-01
9.128804131554040246e-01,9.657064818817723273e-01,9.241613742568598466e-01,7.172948836044260035e-03,3.517464313153904204e-02,3.814902675087158274e-02,3.204341382902388402e-02
6.588234096068068535e-01,9.815518153927346168e-01,9.147586731339161226e-01,2.227362556678338500e-03,1.017521275550892744e-02,1.128500025367681035e-02,9.518366111736058233e-03
5.198038036261691808e-01,9.954907747937459250e-01,8.769278937774287463e-01,1.672275569831440474e-03,8.604381552582987536e-03,9.732178631317233916e-03,8.129217376786674124e-03
4.639553332558888910e-01,9.917296734828022764e-01,8.452292483538579315e-01,3.181190206505469815e-03,1.669878906646951600e-02,1.892444234205396120e-02,1.573967604134052581e-02
1.767523432969873853e-02,9.212858415631628439e-01,7.892495229121500033e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.337744783730074494e-02,9.877876673134895480e-01,8.451352680768362546e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.557384724401199877e-02,9.385653601190506734e-01,9.046207741947932535e-01,1.244777261964427097e-02,5.473974255391358262e-02,6.135161244628666716e-02,5.749043708127597740e-02
2.335393856129845402e-01,9.402670376613514458e-01,9.380970794368675980e-01,5.881547131505234643e-02,1.989398027346350739e-01,2.431122210614175827e-01,2.123464367413116505e-01
3.421390412746342369e-01,9.169013654179369865e-01,9.689218591221289145e-01,2.109041762667011183e-02,7.447748578449979451e-02,8.565874084740941752e-02,7.391226592900985992e-02
3.484913859290782456e-01,9.281946253615718234e-01,9.623159553498317198e-01,3.962369303306972511e-04,2.549063203154598028e-03,2.715626826135286980e-03,2.390519363835673199e-03
3.168758582082568664e-01,9.092192362843383169e-01,9.826434737998160918e-01,3.080166373037440675e-02,9.313177120007955223e-02,1.072220253873751306e-01,9.251887729330711407e-02
4.074613106343458191e-01,9.693857279546516104e-01,8.918982514389470762e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.501043528772726843e-01,9.595570111281115366e-01,9.376658627889020714e-01,1.344220823324501594e-02,6.122467530527600510e-02,5.937122127155938789e-02,5.410546787318529227e-02
4.539613921350442172e-01,9.811036841424513044e-01,9.293918802351952557e-01,1.104589438941230237e-04,7.716166509590840876e-04,8.637520865815693540e-04,7.112298093192436377e-04
4.433471883758480780e-01,9.873235570504566017e-01,8.715927075087332998e-01,8.851494198027271996e-04,4.381398274098029753e-03,7.086018658636629095e-03,4.723273826290911616e-03
3.110888861496433067e-01,9.923127017827724217e-01,8.452661987923179021e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.561731206650750756e-02,9.017022244877326287e-01,9.025535061881054810e-01,1.459875373870791852e-02,7.416136680016340021e-02,8.335924540593464549e-02,7.789135677136636848e-02
1.986009392233100551e-02,9.056518474598725943e-01,8.649014578775638951e-01,3.132573067733292541e-03,1.332080705450532608e-02,1.461583523433121305e-02,1.389605609769905582e-02
