Xi_estimate_Power,Xi_estimate_Width,Xi_estimate_Exponent,Alpha_estimate_Power,Alpha_estimate_Width,Alpha_estimate_Exponent,Alpha_estimate_PAF
8.371773298938546271e-01,8.307297954245826954e-01,8.448982113545069339e-01,6.576197106778267631e-01,7.107693063305889902e-01,7.199378103640482474e-01,7.171688566108777030e-01
7.992428366217334545e-01,8.469682971388791115e-01,8.470915579064046685e-01,6.573996877534531436e-01,7.117394745023034597e-01,7.291339704619771434e-01,7.237736734270485695e-01
7.922448590680671865e-01,8.431325692257458648e-01,8.776760028574721595e-01,6.703385252627643842e-01,7.150692011567815198e-01,7.286522060883016128e-01,7.251856972230782405e-01
8.229113171418752648e-01,8.281539435619629241e-01,8.293695135067064017e-01,6.234188934723529085e-01,7.021440424795671875e-01,7.092649629122181887e-01,7.067565160387492273e-01
8.253999923876230715e-01,8.251114212955479310e-01,8.330296489556983097e-01,6.274792337631224237e-01,7.033723147218103877e-01,7.082881455083785971e-01,7.067127397357082508e-01
8.232912600858486307e-01,8.215951148855444863e-01,8.351652512692632202e-01,6.231217865709774983e-01,7.089374966731080141e-01,7.206014714118567088e-01,7.144752988379745595e-01
8.207048387376368881e-01,8.143339255935051479e-01,8.298667405644841732e-01,6.248214005851637776e-01,7.154008867540955219e-01,7.274527895706726088e-01,7.214410808835859390e-01
8.467841844648918981e-01,8.257438318847768466e-01,8.408460027201982712e-01,6.250282225468061226e-01,7.211799346993021942e-01,7.346805296201105451e-01,7.287552612457178780e-01
8.500291422721356627e-01,7.946925493524440443e-01,8.452597806018125048e-01,5.878209264649842947e-01,7.076294829175177048e-01,7.074278595273778558e-01,7.098806809959459230e-01
8.355336485078270758e-01,8.002379896333555731e-01,8.437897691124093269e-01,6.376467030772123845e-01,7.253939911912338223e-01,7.314068158241183726e-01,7.302171602570489695e-01
8.053851156197930905e-01,8.345071299470854242e-01,8.868002102992611491e-01,7.114598003188485897e-01,7.724841769360913935e-01,7.819273545131345537e-01,7.806570601610374194e-01
7.596547922073765280e-01,8.367107239205733293e-01,8.801909935987979328e-01,7.222426463254961737e-01,7.706043747516700959e-01,7.760579907829241453e-01,7.768622300902777722e-01
8.044647042506417600e-01,8.017485615120317766e-01,8.350576533602347418e-01,7.414733124110028939e-01,8.139903441869456024e-01,8.195433611308795552e-01,8.189754670317470620e-01
7.090429456008292552e-01,7.776016866815477213e-01,8.931054937794868920e-01,7.263253944230273484e-01,7.747157924098539983e-01,7.787329799716287138e-01,7.786214812819827191e-01
7.575380967952918265e-01,7.487936725472700283e-01,8.828871307648747946e-01,7.201429890103331344e-01,7.845149692687773957e-01,7.909858807209174669e-01,7.902892808760030308e-01
7.517716342547384745e-01,8.182366573374895147e-01,8.938200312396579195e-01,7.207140563337395278e-01,7.677509001156344048e-01,7.727849444662143741e-01,7.731360124470625372e-01
7.560784794428193623e-01,8.252315293873184743e-01,8.953737431984482020e-01,7.220707439690576823e-01,7.663509138167741153e-01,7.713007257417331397e-01,7.716562481955463459e-01
7.381031874489752953e-01,7.935394835975373429e-01,8.897942769422246823e-01,7.261624507224361258e-01,7.797405394269484313e-01,7.850963685267433601e-01,7.850069829693885337e-01
7.223703193131622013e-01,8.035140433731559062e-01,9.038262754547403688e-01,7.150063503567857248e-01,7.666806294519115106e-01,7.713039081032531108e-01,7.713328458985917457e-01
7.278338795343768375e-01,8.227615569185152689e-01,8.937110907902396928e-01,7.161023951480156580e-01,7.637416391596081322e-01,7.688997568798314752e-01,7.689649704223022741e-01
8.299738096442107471e-01,8.002274262613500166e-01,8.428329182762585026e-01,6.549136256367452669e-01,7.868059122463013644e-01,8.055816191369825630e-01,8.022015326753347830e-01
8.343267696259174526e-01,7.804330947336484137e-01,8.467576093162154649e-01,6.592016650823889767e-01,7.898519942393896764e-01,8.083081450175472193e-01,8.044918982879996072e-01
8.138862021988512163e-01,7.994686417979463000e-01,8.458853766496848836e-01,6.382202475862374103e-01,7.791259800447460915e-01,7.997191634202561739e-01,7.956462962118685533e-01
8.147913158282299451e-01,7.998832466415863873e-01,8.837197883332928994e-01,6.502436001348457228e-01,7.848123170271715798e-01,8.034232866077261059e-01,7.995154170668569149e-01
8.144731908801342568e-01,8.084248996763072626e-01,8.844780759242983903e-01,6.369712903042860086e-01,7.719536249463060384e-01,7.930783705366226677e-01,7.878652725023147507e-01
7.860913600731758155e-01,8.239886582806297266e-01,8.903225547956942210e-01,6.282998560421722001e-01,7.467673029350543334e-01,7.663467034339596085e-01,7.634169011185738540e-01
8.181603865657739449e-01,8.225775039988114656e-01,9.107801682588929637e-01,6.577900703567555185e-01,7.674344185848869238e-01,7.820762177165876405e-01,7.798880711169745572e-01
8.510969264860798189e-01,8.317110757811506661e-01,8.951138091372152772e-01,7.225613594137016982e-01,7.881438917347459716e-01,8.012855980639425058e-01,8.008640673076318217e-01
7.781769756380859659e-01,7.861686029941126197e-01,8.990916152743887446e-01,7.307094953088687506e-01,7.952800730151922126e-01,8.029220555933644921e-01,8.015357778025042901e-01
8.355516278696045740e-01,7.912566751994670744e-01,8.990208503457359779e-01,6.556009071986181880e-01,7.880411115277212719e-01,8.026200609663756147e-01,8.002712394605366875e-01
7.803253609375268018e-01,7.878046715428044244e-01,8.990900565805604039e-01,7.052257277217288678e-01,7.897099317467407564e-01,8.004931023007215707e-01,7.986241626046770570e-01
7.670302306922806013e-01,8.070825152311962292e-01,9.089259884543898771e-01,7.139833779504780598e-01,7.817767392925940584e-01,7.900486751736099933e-01,7.887013192072063195e-01
7.672098679238884555e-01,8.251606489399576638e-01,9.060707258620719351e-01,7.099737914092014712e-01,7.811676148775127393e-01,7.904060454647121592e-01,7.890417630772307289e-01
8.332646151576743598e-01,8.339064972431824430e-01,8.387383158323316046e-01,6.218665232919607933e-01,7.682258875284346811e-01,7.928534523009506119e-01,7.865900344217160445e-01
8.141614799546533776e-01,8.327057913510416132e-01,8.902450096490391873e-01,6.145477844275165635e-01,7.251325205746582681e-01,7.528210424206640550e-01,7.440787474256621570e-01
7.874054576979570008e-01,7.799271356716304116e-01,8.937690996683159694e-01,7.300484699215401552e-01,8.040778373847581317e-01,8.126544764679730637e-01,8.112051992852743476e-01
8.476522024810700939e-01,7.857581192338188858e-01,8.968456785888719862e-01,6.697927864990086411e-01,7.939146256521290024e-01,8.074489194208732679e-01,8.051925071756714791e-01
8.382175738716800550e-01,8.400054797141773832e-01,8.363664677402168346e-01,6.553151710395712648e-01,7.755881316213885102e-01,7.988541838894123170e-01,7.915110928775004329e-01
8.321002343575002458e-01,8.291097761031825941e-01,8.952246733180048155e-01,6.991317319068836023e-01,7.745141052291769634e-01,7.908190286490379695e-01,7.876327950543349221e-01
8.456682574554110765e-01,8.088776626327355279e-01,8.400680194631829911e-01,6.388119171165861365e-01,7.244731338637939722e-01,7.448497661110895507e-01,7.370743377454548328e-01
8.265155075259589257e-01,8.378776566860535180e-01,8.293138685734816606e-01,6.083844719681310576e-01,7.038164894238653213e-01,7.228099920220824037e-01,7.140587987895206101e-01
8.446667583494328335e-01,8.201161442113752420e-01,8.236680510902013586e-01,7.027851963703067861e-01,8.066258396265293396e-01,8.202450905533136272e-01,8.168820065962489885e-01
8.225605236107795815e-01,7.784095600126749170e-01,8.969231141339081281e-01,7.299598961834563582e-01,8.096322162315898741e-01,8.176378282874317005e-01,8.173870822958391180e-01
7.471485747063209004e-01,7.951048850821343938e-01,9.025899098153054023e-01,7.202121151502420826e-01,7.727279319685620429e-01,7.774479234753099988e-01,7.770359726055450222e-01
8.327888703854505748e-01,8.289738889478227568e-01,8.245105766627354171e-01,6.007413216093456798e-01,7.074454205223530412e-01,7.332072321865976683e-01,7.217518851755474474e-01
8.406772732209499832e-01,8.377588564981129915e-01,8.264872186224164752e-01,6.337019925245755969e-01,7.538521078031455991e-01,7.816885931101539287e-01,7.719546579501277428e-01
8.442152723364598765e-01,8.214603459168476896e-01,8.249889482545732511e-01,6.403621912631267676e-01,7.628902299163939915e-01,7.891112739480042881e-01,7.797576108261670136e-01
8.487419722397939736e-01,8.097918940881162486e-01,8.383619712819881942e-01,6.364416906311954891e-01,7.636098209495491007e-01,7.884701493304354658e-01,7.812558138665187668e-01
7.756323564764453504e-01,8.285173155681646584e-01,8.830825342342141226e-01,7.136089816271111719e-01,7.685444754443411242e-01,7.817081515728563357e-01,7.805291770753501890e-01
8.401544683219129839e-01,8.299696883278393500e-01,8.410249946754392303e-01,6.092604559205928583e-01,7.154319454758545360e-01,7.347928643601993048e-01,7.263164066040981304e-01
7.561019657567472629e-01,8.235037655464230166e-01,9.084956254744055437e-01,7.080663183146206352e-01,7.771560894093327843e-01,7.853891331338549442e-01,7.844594969052181010e-01
7.835357579302341113e-01,7.769403129368217531e-01,8.957156311406024862e-01,7.310037370323196892e-01,8.041856987998978745e-01,8.128886829773909195e-01,8.115615350091761604e-01
8.136162714685691855e-01,7.815577709935183082e-01,8.417207565990209028e-01,7.326451948427753491e-01,8.174774021544380931e-01,8.272545818151024744e-01,8.254978799362737707e-01
8.442875482256980701e-01,8.328084487470227559e-01,8.376882224497961271e-01,6.905449193804537034e-01,7.974823647095587997e-01,8.126050888553330021e-01,8.084938354312238840e-01
8.196218079380154231e-01,7.765553412460809435e-01,8.455374878992809595e-01,6.669375461004140027e-01,7.960573413804268306e-01,8.115975049212984516e-01,8.088568106547295855e-01
8.325620734559608938e-01,8.317740046212271920e-01,8.277667306638201161e-01,6.355072922186268958e-01,7.480659258148451007e-01,7.746346331627982362e-01,7.651202514392496656e-01
8.335747480492288197e-01,8.335332493056232250e-01,8.335622595081554342e-01,6.533618440241455438e-01,7.746587594472645888e-01,7.983793853549896458e-01,7.907283537000376894e-01
8.244465891409727965e-01,8.261548684849102653e-01,8.344638948529834455e-01,6.124818574818546857e-01,7.078937787149849337e-01,7.228393037092043505e-01,7.160424072604094636e-01
8.405606012823414463e-01,8.284753280155034982e-01,8.390841592028276397e-01,6.049897162315637233e-01,7.126599609960376780e-01,7.335400076610540943e-01,7.240177212495660930e-01
8.437994947410758506e-01,8.259964101419251525e-01,8.344088288971210909e-01,6.174107862453891427e-01,7.247275537773252285e-01,7.510528047462088352e-01,7.413668011802299063e-01
7.609304820371319833e-01,8.184113647218670407e-01,8.940637158314957977e-01,7.226177340047212905e-01,7.683517196149717288e-01,7.734690921796071317e-01,7.736458192450949012e-01
7.394205945462731799e-01,8.239052764166800991e-01,8.939952604995262675e-01,7.191177090070505207e-01,7.786526192864838825e-01,7.860447811295773191e-01,7.853329885029711743e-01
