Xi_estimate_Power,Xi_estimate_Width,Xi_estimate_Exponent,Alpha_estimate_Power,Alpha_estimate_Width,Alpha_estimate_Exponent,Alpha_estimate_PAF
1.911640524141327846e-01,2.988351454164665522e-01,9.212121548337484089e-01,1.350557358427497689e-01,3.520595766179201447e-01,3.219381405158391329e-01,3.337431079523694999e-01
1.330949513037002138e-02,5.631114384163247166e-01,8.358796885468573468e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.129154717666070153e-03,6.508519961620056193e-01,7.875858311774951437e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.371935923412833103e-02,4.062390778254425516e-01,9.094564224265885288e-01,3.673354777585390724e-02,1.016946537470603124e-01,1.074028301518588635e-01,1.054333700090154397e-01
6.669593253797510835e-02,2.620944307086205960e-01,9.609853923966015232e-01,2.208440941486002063e-02,5.988758829446234888e-02,6.115284992932319696e-02,6.490087363319764491e-02
6.937757292146212729e-02,4.065497467703292345e-01,9.538607234637711541e-01,3.787537023730486174e-02,1.118410621420224960e-01,1.273338894932535548e-01,1.263961233031605791e-01
4.579396095548628892e-02,5.554720538099418015e-01,9.088638673904252396e-01,7.655879563364227647e-02,1.638221040392263406e-01,2.121923652362098234e-01,1.976153453163057849e-01
1.506712581590451683e-01,5.659454050878864884e-01,8.961654432868254583e-01,2.462268677076948770e-02,1.003609584953203404e-01,9.625032750048519159e-02,9.149343190109036905e-02
3.540890873439824782e-01,3.825279406245156721e-01,9.097454870218255607e-01,9.022669577116650963e-01,8.514265738422133190e-01,7.367134877937598914e-01,7.841691808145253573e-01
2.529115823638381499e-01,6.137528273706073234e-01,9.567433621867899030e-01,5.674654836086529333e-03,2.012736771362432994e-02,2.179435702673457667e-02,2.158040298467286608e-02
5.616581445676573914e-01,6.059245109930208040e-01,9.442583253190950376e-01,1.949736381565962962e-01,4.196488951759108077e-01,3.730513493367634270e-01,4.208166460006148579e-01
3.891624194220418276e-01,4.947822436225039477e-01,9.314950530077146240e-01,3.621528869677356072e-02,9.364524533079368607e-02,1.115291301546831454e-01,1.081454524140064155e-01
1.198326012665398288e-01,2.248318566487110259e-01,9.400365918918813790e-01,2.238548870258209866e-02,8.555012191446569048e-02,1.022526542211280309e-01,9.354413899438966673e-02
1.535260436747669377e-01,5.094853359128934667e-01,9.285701012566189849e-01,2.474597648543111483e-02,6.021227209049633683e-02,7.121969213758673478e-02,6.934747594575872698e-02
6.208203604545952173e-03,7.610948418014359396e-01,8.175518911074608486e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.338649904004220438e-03,8.111929071228678456e-01,7.888103724947478357e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.472368418228858729e-03,6.770127522089562921e-01,9.264027906752622110e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.283917496696137361e-03,7.527152954088385250e-01,9.020300457456417176e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.660232350175610994e-02,7.020996793829411553e-01,9.345207582152186276e-01,1.708987366332136160e-01,3.372475563916638164e-01,3.961040262385515653e-01,3.726000798242892764e-01
6.952160736009817266e-02,9.752727850751671257e-01,9.173775504922091484e-01,2.274784961663816885e-01,3.884810513853033109e-01,3.982673968990942948e-01,4.047970834878973911e-01
8.789861956064109333e-03,8.673975089493940471e-01,8.536801735795357393e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.575325958681822215e-03,7.619161636450636488e-01,8.713314573840622579e-01,9.634799503864090522e-04,4.591185840373977235e-03,5.485569001143881032e-03,4.826627612112879481e-03
4.221877567060618175e-02,8.574279452414068636e-01,9.348242466387022276e-01,1.426524571051965007e-01,3.151867701725640236e-01,3.319381041666736865e-01,3.358435025642351190e-01
1.888157483584603294e-02,9.008549065028280678e-01,8.615888785009707673e-01,1.248157943595692640e-02,5.669618753931159050e-02,6.607403958871227445e-02,6.018596108065856626e-02
8.832759292361527792e-02,6.645456333893220435e-01,9.167636935784643226e-01,1.631191014736784184e-01,2.247240307362170508e-01,2.697695283044890813e-01,2.482844384504786783e-01
1.437813957736046137e-02,6.490955232800372787e-01,9.332734605564975139e-01,3.493835124223481367e-04,1.603283948626566891e-03,1.999479488189675937e-03,2.017904581302213882e-03
1.074178539572253621e-01,6.484911774816817243e-01,9.534876329291688268e-01,9.818158643824624610e-02,2.535702991300489151e-01,3.063917332429368923e-01,2.735221133267776161e-01
5.286233294653422399e-02,5.308248056594840891e-01,9.201283896880488866e-01,6.505038595764548251e-03,2.007041686751171242e-02,2.934930164960955837e-02,2.508156585313011874e-02
4.165180821732236000e-02,4.852797476762348849e-01,9.174753861480403616e-01,1.367451793791992637e-02,4.226120400649945041e-02,6.786427571635605949e-02,5.663501586477476951e-02
5.296344965028789570e-02,4.977376746624866954e-01,8.976135623096717087e-01,5.761402211953017827e-02,1.019191933404835076e-01,1.559750291959109969e-01,1.331134066036643027e-01
2.156797657922297079e-02,8.577347319111858770e-01,8.917305064196059394e-01,1.066749728392904668e-02,4.433481949253990917e-02,6.345991175860007938e-02,5.542559093116933983e-02
4.283645552983458837e-02,5.403422485340249048e-01,8.473406835235474110e-01,3.066404997772003913e-02,8.674968505793979878e-02,9.579586522049950148e-02,8.734744357130083681e-02
5.546426098642721209e-02,7.273522298590183732e-01,9.253254614498580555e-01,2.536635663902268578e-01,4.939996622177149077e-01,5.989217830089240691e-01,5.573905374118044431e-01
2.718072085588803255e-02,4.521695956243266257e-01,9.004680202651272891e-01,2.222403906172254820e-02,6.992329761481487493e-02,9.626425874250793546e-02,8.511583337164706220e-02
1.986787119376523178e-02,7.797731435313988158e-01,8.857848440079953978e-01,2.671191006699420376e-02,7.214279517878841030e-02,1.178162972591814406e-01,9.891965665990561096e-02
2.523309631948514320e-02,9.166042203799281696e-01,8.888050492601924368e-01,3.852396782374709061e-02,1.293382155999316940e-01,1.791419825138841071e-01,1.580201440126437207e-01
2.604937619981126037e-02,7.642467306528425430e-01,8.312372901811565518e-01,3.973671330188461442e-03,1.559040746606286422e-02,2.313183307132947453e-02,1.877849476150085517e-02
8.536382054217098170e-02,4.377408391300249835e-01,9.456052283350872001e-01,2.242839401501530230e-02,7.048248357682733445e-02,8.903767976268914253e-02,7.369865231176842002e-02
3.599049096168352446e-02,4.491907414680322841e-01,9.242092249900606404e-01,1.228165465756662078e-01,5.155340744058844321e-02,6.551755910213181988e-02,5.538816968801839324e-02
3.564527519256781990e-02,6.507430542050807176e-01,9.337779408083497490e-01,1.154600910035462336e-01,3.151015596447034328e-01,3.990948198386309875e-01,3.660178187688394313e-01
4.062968947549588927e-02,5.761262014263296427e-01,9.434737786648201840e-01,6.890814396284232479e-02,1.979781829297840301e-01,2.680009024087565694e-01,2.486181259779137176e-01
1.068663951239754578e-01,7.952191585486765302e-01,9.482170610850292336e-01,1.696267178875412313e-02,5.415530465792127435e-02,6.966534497606775844e-02,6.113465118252258551e-02
1.011431557225998812e-02,5.576042003315240247e-01,8.211981844987779056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.377473840647527953e-02,5.211559558502359968e-01,9.361161592795707032e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.417141691923674007e-01,5.069642965376270904e-01,9.543127957841821551e-01,1.449394878710176006e-02,4.302115996258024100e-02,4.463928636400201627e-02,4.425925260551691331e-02
3.097606086774282869e-02,7.843799814041323426e-01,9.386537236028653641e-01,1.927098342382929435e-03,8.953136324612179578e-03,1.064576028358384281e-02,9.490518796485884062e-03
4.101927311124523023e-02,3.769233057077864268e-01,9.520435452845946722e-01,5.854668971411107481e-02,1.631629902302239865e-01,2.008146969735286891e-01,1.944102651215214861e-01
7.724977905140135992e-02,6.551769715147720552e-01,9.260398855191055434e-01,5.409244850712916497e-01,7.278547580814737072e-01,7.777830094422247820e-01,7.524771417576795463e-01
1.000000000000000000e+00,4.709242167746774954e-01,9.641629004202700859e-01,2.457826176768165005e-01,4.902782768838392369e-01,5.182887986319910656e-01,4.913641402639224443e-01
3.280638527418313632e-01,5.476047871569856840e-01,9.274459304890193545e-01,1.236173966098179783e-01,2.951931265752009703e-01,3.568163084639755511e-01,3.145367959293339233e-01
2.610193052675612857e-01,3.596061870227684754e-01,9.310782500509362514e-01,3.805001751255761983e-02,1.284285829910228049e-01,1.512467462968102305e-01,1.304936234647252336e-01
2.000305916876154722e-01,3.061587971257572760e-01,9.385478849114535782e-01,3.916990761613304423e-02,1.096349773623733759e-01,1.268629467231021379e-01,1.130292384320750326e-01
5.565720533259825749e-03,5.243766754679636266e-01,7.929259960268582041e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.596045359653809698e-02,5.926397141572018468e-01,9.313579811119760965e-01,2.753102723119494298e-04,1.457464599090573703e-03,1.770694667605054095e-03,1.587764764575183736e-03
9.364284552451602323e-03,8.628818627962313581e-01,8.218651684280970926e-01,4.365844249552748059e-04,1.907928547646389533e-03,1.963597217574972881e-03,1.946727091447509597e-03
2.732963816946004654e-02,4.413782210016618524e-01,9.250444823349031065e-01,8.801337528750982631e-02,2.313747713868928302e-01,3.018361706972434999e-01,2.814592038881725822e-01
6.309375116505575032e-02,6.437270746343369821e-01,9.530877887141880889e-01,7.773267921831775173e-02,2.004596208087986720e-01,2.543495298167908203e-01,2.238218661621967365e-01
8.991085677682525423e-02,6.537488249609864077e-01,9.545861853868694569e-01,5.603814868444631503e-02,1.609342058303728784e-01,2.031533463913546278e-01,1.818811521569703438e-01
6.337700209236522830e-02,6.312005407102615484e-01,9.418545659861321528e-01,1.079242982972755949e-01,1.751453474066408111e-01,2.142941495528453977e-01,1.926747821804417615e-01
2.357038280198237856e-01,5.899391067594712545e-01,9.466391567936374152e-01,2.564342621420131682e-02,1.237329231258732370e-01,1.328362090476867541e-01,1.245061327369118565e-01
6.735897787114627500e-01,5.590651664105711349e-01,9.445256182065862038e-01,1.000000000000000000e+00,9.425260984328870384e-01,9.659555202300863508e-01,9.276633671139852266e-01
2.932002473264004316e-01,4.461216760869516351e-01,9.587217657892733724e-01,1.016103838659387741e-02,3.957013454065912844e-02,4.339062911874071171e-02,3.934537846859015309e-02
4.393946853524433038e-01,5.580719255254747990e-01,9.267637869858552646e-01,3.689235079752555685e-02,9.458000052821932679e-02,1.134074059891305580e-01,1.063104466162542450e-01
1.816699247440835552e-01,5.007802474483475930e-01,9.397358747578699045e-01,6.940697611585032456e-02,2.748159777668490039e-02,3.237890896697127874e-02,2.691780712837918074e-02
5.864283073169312271e-03,8.036352195978297974e-01,8.311891784940360628e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.530938925405231611e-03,1.000000000000000000e+00,7.791828735612806867e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
