Xi_estimate_Power,Xi_estimate_Width,Xi_estimate_Exponent,Alpha_estimate_Power,Alpha_estimate_Width,Alpha_estimate_Exponent,Alpha_estimate_PAF
8.371925773877695320e-01,8.945257051607328203e-01,9.044603348644040253e-01,7.563752931855367567e-01,8.347487395932461363e-01,8.364519164340749047e-01,8.352854956162362177e-01
7.907484233110148031e-01,9.063202686978435452e-01,8.921043231441571075e-01,7.210922912202060164e-01,7.979702681048483903e-01,8.054592764593828669e-01,8.025314092597687354e-01
7.640204154468589470e-01,8.894710521106850010e-01,8.954061590758153333e-01,7.745191577866809007e-01,8.534155123651758768e-01,8.548661796475824914e-01,8.535379022833263774e-01
7.837223895649204630e-01,8.989629420623175271e-01,8.992626173786799626e-01,7.444545369735421358e-01,8.167208240719808776e-01,8.208470571004575778e-01,8.193885223963515152e-01
8.573237619152703770e-01,8.880599857416404674e-01,8.752258478668379915e-01,6.074720077564788046e-01,7.384164804310491270e-01,7.442772831311140758e-01,7.403461571696355881e-01
8.460600879920574524e-01,8.849027662711685949e-01,8.764510348253755634e-01,5.917568911056361181e-01,7.388179698362524750e-01,7.504039323617879287e-01,7.441607330204347281e-01
7.977186554529364093e-01,9.131034366724987139e-01,8.892152274292624003e-01,7.737530051547474308e-01,8.298034643077920602e-01,8.356512549266637002e-01,8.336803486632518023e-01
8.559674049787716621e-01,8.947869349394522720e-01,8.786459061686215932e-01,7.347687325681229176e-01,7.761374652512930128e-01,7.846475855065107030e-01,7.811358262199827873e-01
8.032000512773717071e-01,8.756327870609896813e-01,8.643773597636682515e-01,5.614751359369863914e-01,7.019459787368704795e-01,6.992759154849615966e-01,6.981489070984826517e-01
7.962850682190856233e-01,8.756719711395395400e-01,8.685813910665467485e-01,6.131833538844231324e-01,7.359888613678347014e-01,7.319099845137364557e-01,7.329309108522849003e-01
8.099704994198179131e-01,8.953227949789699380e-01,8.692885236924517978e-01,7.370584599399542247e-01,8.167111747523499998e-01,8.189685716805628068e-01,8.200163026838920288e-01
7.706055044436389556e-01,8.882563466674552322e-01,8.910565966216806855e-01,7.300637473188860138e-01,8.219729882255389919e-01,8.280172158037345520e-01,8.247026772282073370e-01
7.860774231075459140e-01,8.836468745541417036e-01,8.573494921721823703e-01,7.441936732167222512e-01,8.415533281745024574e-01,8.524532531322730478e-01,8.487170806760321318e-01
7.899333431289953245e-01,8.881841024624923531e-01,8.883102740107510220e-01,6.149074452326537266e-01,7.283156750341051033e-01,7.257004005470626407e-01,7.270267964847589859e-01
7.842232449859557475e-01,8.901599133209266990e-01,8.801664816524921164e-01,7.276443982302054359e-01,7.777581726770615989e-01,7.839979766714968434e-01,7.810459966307724544e-01
7.928777183975848075e-01,9.025887253766583518e-01,8.798920821869192777e-01,7.688580273706756563e-01,8.126784193754709174e-01,8.200979547270534908e-01,8.179165391070518654e-01
7.587530069184489356e-01,9.118677235825755067e-01,8.972134987939865969e-01,7.500625900276806091e-01,8.180600478571150580e-01,8.230600489016111077e-01,8.217682453749722837e-01
7.996357645781312362e-01,8.713987101911302435e-01,8.716312126775156433e-01,5.599558688072530099e-01,6.982117819083472066e-01,6.934393608058452285e-01,6.933293921679860583e-01
8.371925773877696431e-01,8.945257051607325982e-01,9.044603348644040253e-01,7.563752931855372008e-01,8.347487395932459142e-01,8.364519164340747936e-01,8.352854956162358846e-01
7.818169220170281264e-01,8.890143129261600663e-01,8.895857394765903647e-01,7.212397622086368365e-01,8.345832460249872353e-01,8.408968068365710868e-01,8.376535474979814877e-01
7.809307120241214539e-01,8.888237969164498598e-01,8.715750054311564021e-01,7.340938356058271941e-01,7.808778487095384691e-01,7.870171902445929346e-01,7.843027880342243741e-01
7.945815506717390786e-01,9.131509655196908826e-01,8.850664586780885301e-01,7.638116782737486288e-01,8.163004795566880523e-01,8.232765435829249023e-01,8.210863937544241598e-01
7.439876604395108117e-01,9.121829494423810969e-01,8.885785308872432564e-01,7.785047527897346331e-01,8.351937866814561628e-01,8.395994018096791800e-01,8.388396295589815033e-01
7.412117023845936625e-01,9.123143598560663481e-01,9.047071953847009018e-01,7.549312647904037332e-01,8.215207538322455427e-01,8.263581858937578684e-01,8.250915541811200127e-01
7.992895562776127782e-01,8.727210683220599785e-01,8.746818321202022295e-01,5.615163499542740189e-01,6.952999161393567107e-01,6.912435150850558818e-01,6.905382636268828644e-01
8.002611398589022373e-01,8.741010088835782232e-01,8.739217281190110320e-01,5.587404320509016253e-01,6.937279028632153954e-01,6.874522446942445963e-01,6.877417384828634628e-01
7.908400306932386048e-01,8.881910193427571265e-01,8.916535044468535398e-01,6.183961221533469388e-01,7.308528520717401111e-01,7.292448137637865813e-01,7.303030357447644061e-01
7.910048060312789842e-01,8.922464264229602593e-01,8.884508637427497302e-01,6.172038890674067524e-01,7.266079025839395911e-01,7.194405334738452895e-01,7.218203051605612819e-01
8.169849683801606588e-01,8.867664537322751395e-01,8.685309500858900966e-01,7.460281728291026093e-01,8.262062773219008838e-01,8.240251297041987222e-01,8.269108374553686414e-01
8.609162748952542410e-01,8.851879250183706249e-01,8.699316515952408846e-01,5.608394773934425315e-01,7.111557808076147680e-01,7.111755415980093309e-01,7.093383521509626366e-01
8.022188201898711180e-01,8.865917772186304724e-01,8.676789458691203105e-01,7.054708441747925551e-01,7.861214691605545868e-01,7.847584728816727750e-01,7.859131033504545005e-01
8.558356896102957689e-01,9.000324438354547762e-01,9.093069163034216418e-01,7.480762493210935116e-01,8.338501779202763808e-01,8.357956169345920339e-01,8.344245167025267085e-01
8.333302634328989544e-01,8.903631501235393930e-01,9.011741664130403784e-01,7.550794730706179569e-01,8.349311192020260064e-01,8.367050758340899286e-01,8.355514690825149859e-01
7.979550023961731187e-01,8.849121679079067215e-01,8.721230580807719512e-01,7.617945372920527092e-01,8.426060237046371082e-01,8.448975055604293072e-01,8.438826779757887531e-01
6.960759215163309088e-01,8.894238431927902200e-01,8.995490171971752824e-01,7.605055129981389550e-01,8.349051726411446106e-01,8.368294258803511410e-01,8.365668403024657529e-01
7.367395325440588838e-01,8.825619865525090590e-01,8.931276789159100504e-01,7.644219807531035249e-01,8.416142337526172357e-01,8.440765190283366914e-01,8.433357884970611451e-01
8.042024038077537629e-01,9.012006555525789997e-01,9.214904873607530078e-01,7.551924797204120354e-01,8.273100702016168428e-01,8.294024556030981099e-01,8.286502439765993655e-01
8.108713849469229018e-01,9.095267266866090550e-01,9.210461428669097783e-01,7.550691836473092389e-01,8.269955132426740629e-01,8.290332956451335056e-01,8.283248355764196713e-01
7.395443899537835764e-01,8.948525618436482532e-01,9.139190172239426424e-01,7.607982203545067268e-01,8.377679280171939080e-01,8.400010953986617457e-01,8.392117193647430362e-01
7.464099353009481241e-01,8.881709204162108184e-01,9.192409020164081790e-01,7.555116900708763739e-01,8.272463509886265332e-01,8.290553350313898395e-01,8.284904260728970238e-01
7.479358619905982497e-01,8.996806430212461736e-01,9.166717517076712340e-01,7.526263605106920940e-01,8.255121334208249673e-01,8.273274842906994664e-01,8.267391555047276519e-01
8.113330569996495267e-01,8.805958783314874472e-01,8.704003637074718691e-01,7.655690657827157741e-01,8.463699781388999144e-01,8.565341118427679534e-01,8.530522389440831077e-01
8.149633431572370634e-01,8.747688510127236139e-01,8.682406902094007561e-01,7.708130288238511651e-01,8.459517865934441661e-01,8.567467599728506578e-01,8.527912544836182551e-01
7.850786206599537076e-01,8.748899584063589696e-01,8.686518672976374367e-01,7.660523904050768884e-01,8.427201295671703507e-01,8.534153121309063783e-01,8.494536323396401079e-01
7.942342018069555865e-01,8.773470586292726470e-01,8.929268550519909864e-01,7.680365401037917428e-01,8.489637301747314790e-01,8.598717259576235117e-01,8.557821080848651007e-01
7.954929219871423873e-01,8.838209625909149159e-01,8.917095612963450435e-01,7.507231906654309173e-01,8.425543140426462463e-01,8.528092873004169405e-01,8.491641497721519327e-01
7.452800215958564900e-01,8.907154357928276367e-01,8.992700523511638622e-01,7.788708500029948301e-01,8.446448286219375712e-01,8.555176288780966809e-01,8.520520880172034461e-01
8.005748951105635669e-01,8.861682215481000435e-01,9.221023264998778890e-01,7.886105410894794776e-01,8.608394428112283725e-01,8.678820654385358546e-01,8.659693238647957481e-01
8.446908556579310057e-01,8.843130350954032659e-01,8.970059406235818544e-01,7.720112075708143173e-01,8.722167898476065329e-01,8.786952814306485671e-01,8.757723448821413958e-01
7.776481474831873353e-01,8.810752163263995129e-01,8.953125622610859091e-01,7.743476699153417631e-01,8.552065683574086030e-01,8.585616660046424542e-01,8.571213196673334034e-01
8.169762620372055251e-01,8.779986046579920655e-01,8.989370365655920958e-01,7.734314220605321699e-01,8.529209008244366119e-01,8.628049521466419902e-01,8.592532664656764574e-01
7.822294013094556187e-01,8.767377995688718784e-01,8.998388737826987782e-01,7.666477757148160155e-01,8.509412951542584258e-01,8.558112327346010240e-01,8.535678601007727906e-01
7.807448380659914866e-01,8.855777631050704146e-01,9.174250312196298163e-01,7.641883200041200697e-01,8.468656061257531231e-01,8.491134217416225205e-01,8.475972242635129161e-01
7.766625371148648815e-01,8.893982123572952148e-01,9.163275322498447562e-01,7.621650257195572431e-01,8.466568547551764912e-01,8.489598156922548711e-01,8.473893020494773776e-01
8.004004964021907975e-01,8.669570413513033591e-01,8.578215020464098339e-01,7.423753711138918465e-01,8.352571322239752405e-01,8.450080984344712220e-01,8.416010917099840949e-01
7.910904983471145346e-01,8.889327638096650164e-01,8.940065294145236319e-01,7.370537320210004406e-01,8.275370409232103430e-01,8.408531757800394857e-01,8.361907820977085848e-01
7.767922748447877446e-01,8.792789280875279445e-01,8.979553932560179197e-01,7.711284349003124650e-01,8.510452636361349743e-01,8.554775694260754459e-01,8.537354653868738374e-01
8.325355077674924109e-01,8.791653874843498029e-01,8.989548153807371822e-01,7.736275661443215990e-01,8.540188645885266050e-01,8.634216519892248254e-01,8.601692123467870044e-01
8.146757207303216841e-01,8.758851063296648753e-01,8.605153786543866534e-01,7.310178973064920260e-01,8.225982632337695000e-01,8.302443951692032309e-01,8.279831873155636401e-01
8.398058435949290468e-01,8.846133971046770128e-01,9.033467022783455702e-01,7.340031606669978892e-01,8.420776725711031085e-01,8.493026180774715383e-01,8.455847537789593638e-01
8.203269021030392683e-01,8.956405272337560897e-01,8.675303105093642442e-01,7.288136904003880145e-01,8.386090385504494371e-01,8.475519614914382993e-01,8.452275832678632916e-01
7.924675623515775591e-01,8.911799243002592741e-01,8.915358646246290819e-01,6.152683879177046622e-01,7.461071159924215213e-01,7.496778169640154754e-01,7.486077802563234629e-01
8.387050857859336128e-01,8.932842818264413731e-01,8.604028142844503124e-01,7.468729960365358966e-01,8.219039379848321891e-01,8.269782192838869284e-01,8.257033696458849770e-01
7.866918046605720916e-01,8.750775710132705498e-01,8.953866595647858029e-01,7.827106478084706609e-01,8.675073177366584565e-01,8.701505938268631057e-01,8.690368126623343459e-01
7.571898104848789890e-01,8.887133609136831369e-01,9.026388056334174737e-01,7.756447675117505991e-01,8.473547453801720808e-01,8.520330321429153697e-01,8.504743068071091150e-01
8.052420107210330746e-01,8.720291652063227872e-01,8.697783596053133559e-01,6.528958303921092998e-01,7.872487241891604759e-01,7.895493130648577607e-01,7.895858475870251025e-01
8.194080884380438023e-01,8.692524759222417519e-01,8.513172667559423257e-01,7.089409161532270742e-01,8.279913751481574602e-01,8.315645867517499346e-01,8.311815025869683238e-01
8.217559897733586194e-01,8.675317673944746844e-01,8.441933901408813501e-01,7.134491760454486631e-01,8.297544104825177458e-01,8.320002879302312859e-01,8.323067145935836297e-01
8.250097351420302427e-01,8.739658679224451276e-01,8.600691373750291024e-01,7.510774541276573624e-01,8.476838147595358031e-01,8.534736045612336675e-01,8.522865553505832859e-01
7.822078267492854620e-01,8.853228925987549625e-01,8.900552340997114342e-01,7.347095146078085337e-01,8.412006599746124635e-01,8.463537098191741270e-01,8.435968781738427680e-01
8.092488519063163466e-01,8.931854153572974520e-01,8.762222908175418823e-01,7.017445635769092860e-01,7.981922261918462658e-01,8.000207230293833183e-01,8.020716886483172381e-01
7.634169975815309206e-01,8.861673493126958068e-01,9.186780432449624945e-01,7.546933562033776299e-01,8.347027978786258906e-01,8.356505747369805670e-01,8.348865717164155598e-01
7.767648531517790111e-01,8.785565277284108632e-01,8.977605692276263705e-01,7.824858722036884817e-01,8.612712253717714761e-01,8.651249578989868017e-01,8.637025302963906581e-01
8.007175970150007815e-01,8.821416856569562759e-01,8.750093167790963244e-01,7.728230113921782385e-01,8.559315796021730316e-01,8.607437451569016629e-01,8.586019394037625041e-01
8.359775896576129295e-01,8.704106283427250901e-01,8.573006332071937408e-01,7.549221372897502169e-01,8.338660651609574037e-01,8.420973740347659220e-01,8.396420888717793796e-01
8.081303700123809719e-01,8.817125459233909890e-01,8.734846075922023667e-01,7.717782331713496369e-01,8.530499922283503178e-01,8.621017969352556820e-01,8.591294537704924350e-01
8.082586677478481585e-01,8.759659204195852089e-01,8.560753019653180029e-01,6.959758538176026299e-01,8.005204749556631416e-01,8.042559973630380998e-01,8.039559257804065329e-01
8.126097578680228084e-01,8.703817950513776935e-01,8.549029270262035185e-01,7.374055219309899600e-01,8.280431077422533148e-01,8.347723405042218880e-01,8.331252183103466935e-01
7.904088039254952847e-01,8.982066611211938501e-01,8.927227524817770155e-01,6.918342915727837550e-01,7.717837631143750210e-01,7.742672814647791890e-01,7.757241351241724869e-01
8.094427737275378121e-01,8.895898556438913696e-01,8.738441477940070978e-01,7.079165089815799838e-01,8.034752044097377421e-01,8.066029586606382473e-01,8.081831967345922685e-01
8.156226550842115008e-01,8.930764639466286514e-01,8.599935316818714259e-01,7.009189793908335853e-01,8.232472698540249656e-01,8.281130233233169324e-01,8.274204725219463930e-01
8.075637858744928455e-01,8.963240703584061109e-01,9.188812749500546717e-01,7.571106450548976685e-01,8.306650101100903072e-01,8.326816788814421777e-01,8.319539129291642077e-01
7.591637527197286905e-01,8.941560921937041773e-01,9.118880779688623983e-01,7.646310596311435281e-01,8.390183361408082297e-01,8.403238860379483866e-01,8.397227755303531271e-01
